Date,ICLN_Open,ICLN_High,ICLN_Low,ICLN_Close,ICLN_Volume,ICLN_return_1d,ICLN_return_3d,ICLN_return_5d,ICLN_return_7d,ICLN_sma_5,ICLN_price_to_sma_5,ICLN_sma_10,ICLN_price_to_sma_10,ICLN_sma_20,ICLN_price_to_sma_20,ICLN_volatility_14d,ICLN_rolling_max_14d,ICLN_rolling_min_14d,ICLN_price_range_14d,ICLN_rsi_14,ICLN_macd,ICLN_macd_signal,ICLN_macd_diff,ICLN_roc_10,ICLN_bb_high,ICLN_bb_low,ICLN_bb_mid,ICLN_bb_width,ICLN_bb_position,ICLN_volume_sma_20,ICLN_volume_ratio,ICLN_volume_change,ICLN_close_lag_1,ICLN_close_lag_2,ICLN_close_lag_3,ICLN_close_lag_5,TAN_Open,TAN_High,TAN_Low,TAN_Close,TAN_Volume,TAN_return_1d,TAN_return_3d,TAN_return_5d,TAN_return_7d,TAN_sma_5,TAN_price_to_sma_5,TAN_sma_10,TAN_price_to_sma_10,TAN_sma_20,TAN_price_to_sma_20,TAN_volatility_14d,TAN_rolling_max_14d,TAN_rolling_min_14d,TAN_price_range_14d,TAN_rsi_14,TAN_macd,TAN_macd_signal,TAN_macd_diff,TAN_roc_10,TAN_bb_high,TAN_bb_low,TAN_bb_mid,TAN_bb_width,TAN_bb_position,TAN_volume_sma_20,TAN_volume_ratio,TAN_volume_change,TAN_close_lag_1,TAN_close_lag_2,TAN_close_lag_3,TAN_close_lag_5,ENPH_Open,ENPH_High,ENPH_Low,ENPH_Close,ENPH_Volume,ENPH_return_1d,ENPH_return_3d,ENPH_return_5d,ENPH_return_7d,ENPH_sma_5,ENPH_price_to_sma_5,ENPH_sma_10,ENPH_price_to_sma_10,ENPH_sma_20,ENPH_price_to_sma_20,ENPH_volatility_14d,ENPH_rolling_max_14d,ENPH_rolling_min_14d,ENPH_price_range_14d,ENPH_rsi_14,ENPH_macd,ENPH_macd_signal,ENPH_macd_diff,ENPH_roc_10,ENPH_bb_high,ENPH_bb_low,ENPH_bb_mid,ENPH_bb_width,ENPH_bb_position,ENPH_volume_sma_20,ENPH_volume_ratio,ENPH_volume_change,ENPH_close_lag_1,ENPH_close_lag_2,ENPH_close_lag_3,ENPH_close_lag_5,FSLR_Open,FSLR_High,FSLR_Low,FSLR_Close,FSLR_Volume,FSLR_return_1d,FSLR_return_3d,FSLR_return_5d,FSLR_return_7d,FSLR_sma_5,FSLR_price_to_sma_5,FSLR_sma_10,FSLR_price_to_sma_10,FSLR_sma_20,FSLR_price_to_sma_20,FSLR_volatility_14d,FSLR_rolling_max_14d,FSLR_rolling_min_14d,FSLR_price_range_14d,FSLR_rsi_14,FSLR_macd,FSLR_macd_signal,FSLR_macd_diff,FSLR_roc_10,FSLR_bb_high,FSLR_bb_low,FSLR_bb_mid,FSLR_bb_width,FSLR_bb_position,FSLR_volume_sma_20,FSLR_volume_ratio,FSLR_volume_change,FSLR_close_lag_1,FSLR_close_lag_2,FSLR_close_lag_3,FSLR_close_lag_5,future_close,target
2025-07-11,13.460000038146973,13.479999542236328,13.329999923706055,13.369999885559082,2249000,-0.013284155176533585,-0.00742393314679457,-0.03326102969519795,0.011346415695949519,13.514000129699706,0.9893443656387012,13.41800012588501,0.996422697877806,13.174526357650757,1.0148372338102924,0.013794834936702007,13.829999923706055,12.699999809265137,0.0889763883001431,57.320867578303606,0.22916304955086986,0.21152251856508336,0.017640530985786496,1.9832207146505256,13.842303097620794,12.50674961768072,13.174526357650757,0.10137392750855799,0.6463614380437207,3425515.0,0.656543614609774,0.48900953389830515,13.550000190734863,13.600000381469727,13.470000267028809,13.829999923706055,38.54999923706055,38.619998931884766,37.86000061035156,38.099998474121094,378100,-0.02106885234846967,0.0005251219040147692,-0.01626648787920071,0.08115768046066463,38.44599990844726,0.9910003268181315,37.16399993896484,1.025185624171065,35.30750026702881,1.079090793343419,0.022486099545964627,38.91999816894531,32.060001373291016,0.21397369001266847,67.67440801905383,1.5536856548409617,1.189170187722473,0.3645154671184887,11.046333282226103,40.109977946776816,30.505022587280795,35.30750026702881,0.272037252336026,0.7907351572781086,955615.0,0.39566143268994314,0.17641568139390174,38.91999816894531,38.58000183105469,38.08000183105469,38.72999954223633,42.54999923706055,42.880001068115234,41.09000015258789,41.86000061035156,4969800,-0.02583198926735797,0.02247195931859114,-0.016678390640415763,0.023221724920136966,42.215999603271484,0.9915672020971799,41.606000137329104,1.0061049000669153,40.67450008392334,1.0291460380332196,0.05397788658207986,43.0,34.560001373291016,0.2442129135223838,52.64109597607979,0.558952928791598,0.31002014666003974,0.24893278213155823,-2.651161371275436,47.263100608075405,34.08589955977128,40.67450008392334,0.32396712980161335,0.5899660346747758,10494355.0,0.473568885367419,0.019153473874169435,42.970001220703125,42.849998474121094,40.939998626708984,42.56999969482422,163.60000610351562,165.63999938964844,161.75999450683594,162.44000244140625,2136800,-0.016051813891016287,-0.01837075999891935,-0.12208829101726304,-0.003190993194876257,167.21199951171874,0.971461395807434,167.225,0.9713858719773135,161.3639991760254,1.0066681742574257,0.0444445973378964,185.02999877929688,144.6699981689453,0.2789797547603425,50.17379821901577,2.567472663295689,2.1646772519225874,0.4027954113731016,4.3757613216818925,185.2428132942442,137.4851850578066,161.3639991760254,0.29596210109009974,0.5225305004690306,5481415.0,0.3898263495830912,-0.29202836127493204,165.08999633789062,165.99000549316406,165.47999572753906,185.02999877929688,13.390000343322754,1
2025-07-14,13.390000343322754,13.479999542236328,13.34000015258789,13.390000343322754,1190000,0.0014959205635651784,-0.015441178842399261,-0.01399113265469365,-0.0029784036443850637,13.476000213623047,0.9936182940830355,13.455000114440917,0.9951690991776061,13.1885000705719,1.0152784828959034,0.013806102502182628,13.829999923706055,12.899999618530273,0.0720930490447362,57.8050845977089,0.21479737320198034,0.21217748949246276,0.002619883709517573,2.841780895164681,13.862006801460048,12.514993339683752,13.1885000705719,0.10213545547775735,0.6495903927234233,3368945.0,0.353226306751817,-0.4708759448643842,13.369999885559082,13.550000190734863,13.600000381469727,13.579999923706055,38.11000061035156,38.779998779296875,37.88999938964844,38.29999923706055,690900,0.00524936406691201,-0.007257713341235594,-0.006485084434441735,0.034017232461919455,38.395999908447266,0.9974997220643914,37.579999923706055,1.0191591089626455,35.51100025177002,1.0785390151084666,0.022315640551532262,38.91999816894531,33.40999984741211,0.16492063294516895,68.47610252575681,1.5461502911815188,1.2605662084142821,0.2855840827672367,12.185119864628527,40.456397237256795,30.565603266283244,35.51100025177002,0.2785276083706077,0.7819792822977999,974775.0,0.708778948988228,0.8272943665696906,38.099998474121094,38.91999816894531,38.58000183105469,38.54999923706055,41.9900016784668,43.2400016784668,41.459999084472656,41.97999954223633,5653300,0.0028666729607045305,-0.02030335969347108,-0.01130474688144445,0.02465214282255923,42.119999694824216,0.996676159696053,41.71599998474121,1.0063284964424126,40.538500022888186,1.035558777915667,0.052269292971318985,43.0,38.11000061035156,0.1283127607276973,52.95899435262684,0.5548618812921333,0.35898849358645846,0.19587338770567486,2.690798545450745,46.89739988247316,34.17960016330321,40.538500022888186,0.3137215168787555,0.6133450401153372,10589255.0,0.5338713629995689,0.13753068533945023,41.86000061035156,42.970001220703125,42.849998474121094,42.459999084472656,162.5,165.14999389648438,159.85000610351562,160.83999633789062,1911500,-0.0098498281178786,-0.031026019548421102,-0.0916073728925445,-0.05676757970931878,163.96799926757814,0.9809230889950487,168.09499969482422,0.9568398621606531,161.01449890136718,0.9989162307452607,0.04463868962978012,185.02999877929688,151.17999267578125,0.2239053296960394,48.954614987078486,2.05272511882589,2.1422868253032483,-0.08956170647735817,5.718415264325374,184.70842723021138,137.32057057252297,161.01449890136718,0.29430800940924484,0.4963175679217338,5470950.0,0.34939087361427174,-0.10543803818794462,162.44000244140625,165.08999633789062,165.99000549316406,177.05999755859375,13.5,1
2025-07-15,13.5600004196167,13.59000015258789,13.449999809265137,13.5,3067100,0.008215060034117094,-0.0036900509248001256,0.002227151624088819,-0.02386116598167154,13.482000160217286,1.001335101584988,13.494000148773193,1.0004446310331006,13.205500030517578,1.0223013114839907,0.013039935155242334,13.829999923706055,12.899999618530273,0.0720930490447362,60.46198575729077,0.20986928174388808,0.21171584794274784,-0.001846566198859756,2.9748310719757884,13.892303729935048,12.51869633110011,13.205500030517578,0.10401782557726448,0.7143989394147189,3130455.0,0.9797617279277293,1.5773949579831932,13.390000343322754,13.369999885559082,13.550000190734863,13.470000267028809,38.13999938964844,38.84000015258789,38.130001068115234,38.31999969482422,455100,0.0005222051739446343,-0.01541619995757959,0.0063024646068639,-0.010586105144798408,38.443999481201175,0.9967745346985141,37.986000061035156,1.0087927034500184,35.678500175476074,1.0740361704207455,0.02086517853448067,38.91999816894531,33.470001220703125,0.16283229009478045,68.56007498827165,1.5242220480086104,1.3132973763331477,0.2109246716754627,11.850559171624974,40.76419442800328,30.592805922948866,35.678500175476074,0.28508453144131335,0.7596990094356852,937245.0,0.48557207560456445,-0.3412939643942684,38.29999923706055,38.099998474121094,38.91999816894531,38.08000183105469,41.099998474121094,42.369998931884766,39.7599983215332,40.25,7465300,-0.041210089592682464,-0.06330000333797103,-0.01685389960562511,-0.05449846632501365,41.98199996948242,0.9587442244118562,41.77599983215332,0.9634718537369675,40.27100009918213,0.9994785304777529,0.046381926067012955,43.0,38.11000061035156,0.1283127607276973,47.96066203456568,0.40732777083589866,0.3686563490363465,0.038671421799552186,1.5132369508976804,46.19065175496168,34.351348443402586,40.27100009918213,0.2939907944277634,0.4982262386029397,10639700.0,0.7016457230936962,0.3205207577874869,41.97999954223633,41.86000061035156,42.970001220703125,40.939998626708984,167.33999633789062,172.8000030517578,165.88999938964844,171.92999267578125,4188700,0.06895048862468833,0.041431924947718635,0.03897750250647847,-0.07079936329211822,165.25799865722655,1.0403731987121154,168.73399963378907,1.0189410139564556,160.85099868774415,1.068877371470627,0.04656246564633888,185.02999877929688,152.13999938964844,0.2161824603759415,56.791685803960675,2.5107120768213917,2.2159718756068774,0.2947402012145144,3.8600940248942996,184.19364721513415,137.50835016035415,160.85099868774415,0.29023939817376543,0.7373122736059092,5457045.0,0.7675765913603425,1.1913157206382423,160.83999633789062,162.44000244140625,165.08999633789062,165.47999572753906,13.460000038146973,0
2025-07-16,13.5,13.5,13.380000114440918,13.460000038146973,2753500,-0.0029629601372612724,0.006731499877206337,-0.010294142602636058,-0.008836515922920118,13.454000091552734,1.0004459600530258,13.51800012588501,0.9957094180205713,13.213000011444091,1.0186937127441875,0.012972367164997146,13.829999923706055,13.020000457763672,0.062211938361291665,59.006957489003874,0.20042568855347298,0.2094578160648929,-0.009032127511419907,1.8154293969020012,13.907438134814509,12.518561888073673,13.213000011444091,0.10511437565563438,0.6778416380023035,3118520.0,0.8829508869591985,-0.10224642170128129,13.5,13.390000343322754,13.369999885559082,13.600000381469727,38.380001068115234,38.5099983215332,37.599998474121094,37.869998931884766,362500,-0.011743235034530342,-0.006036733633796643,-0.018403392054751277,-0.017639437578044204,38.301998901367185,0.9887212160755663,38.248999786376956,0.9900912218199447,35.80300006866455,1.057732560379187,0.021578286215649882,38.91999816894531,34.13999938964844,0.1400116832089404,64.40324079102811,1.4537742519206134,1.3413927514506407,0.11238150046997264,7.463101952759025,40.97455671565409,30.631443421675016,35.80300006866455,0.28888956998415216,0.6998430070782898,909775.0,0.39845016624989693,-0.20347176444737425,38.31999969482422,38.29999923706055,38.099998474121094,38.58000183105469,40.58000183105469,40.66999816894531,38.81999969482422,39.029998779296875,6633200,-0.030310589334239135,-0.067606349493336,-0.08914818741781927,-0.0807819213173302,41.21800003051758,0.9469163654325605,41.587999725341795,0.9384918495013311,39.92600002288818,0.9775584520593683,0.047231285444882504,43.0,39.029998779296875,0.10171666269200545,44.752876581204724,0.18977442143847156,0.3328799635167715,-0.14310554207829995,-4.595456062398787,45.26166640152416,34.590333644252205,39.92600002288818,0.2672777826768134,0.41603661286068233,10655820.0,0.6224955001116761,-0.111462365879469,40.25,41.97999954223633,41.86000061035156,42.849998474121094,172.10000610351562,173.3699951171875,165.57000732421875,166.82000732421875,3211800,-0.029721314309590574,0.026963831673127547,0.005000312088602632,-0.0578334484105385,165.4239990234375,1.0084389708205728,169.11999969482423,0.986400234302532,160.42949905395508,1.0398337482068334,0.047770919740158686,185.02999877929688,152.13999938964844,0.2161824603759415,52.77129754632534,2.4332875050200755,2.2594350014895173,0.17385250353055826,2.3686797074874524,183.0088736593448,137.85012444856537,160.42949905395508,0.28148656872382183,0.6415120742258789,5371190.0,0.5979680480489425,-0.23322271826581042,171.92999267578125,160.83999633789062,162.44000244140625,165.99000549316406,13.4399995803833,0
2025-07-17,13.369999885559082,13.479999542236328,13.359999656677246,13.4399995803833,2674200,-0.001485918106016948,0.003734072873678551,-0.008118126110933765,-0.0022272224239625604,13.431999969482423,1.0005955636479342,13.519000053405762,0.9941563375463883,13.24850001335144,1.014454433848275,0.012444026304666058,13.829999923706055,13.020000457763672,0.062211938361291665,58.2520988254334,0.18914733043677856,0.20539571893927003,-0.016248388502491468,0.07445476530380953,13.912466260127038,12.584533766575843,13.24850001335144,0.10023266726142165,0.6442088117896312,2992985.0,0.8934892757564772,-0.02879970946068644,13.460000038146973,13.5,13.390000343322754,13.550000190734863,37.810001373291016,38.36000061035156,37.810001373291016,37.970001220703125,833600,0.0026406731354344792,-0.008616136368955973,-0.02440896693053296,-0.0028886713514245654,38.11199951171875,0.9962741841720489,38.34199981689453,0.9902978822709323,36.09450016021729,1.051960854206619,0.021125446382621094,38.91999816894531,34.13999938964844,0.1400116832089404,64.91236862834853,1.3899902723053188,1.3511122556215764,0.038878016683742356,2.510799897917715,41.06046159212687,31.128538728307703,36.09450016021729,0.27516443834193766,0.6888356450409083,807480.0,1.0323475504037252,1.2995862068965516,37.869998931884766,38.31999969482422,38.29999923706055,38.91999816894531,39.16999816894531,39.880001068115234,38.560001373291016,38.7400016784668,6687600,-0.007430107863182989,-0.07717955929250908,-0.09844075918243855,-0.05373710361599582,40.37200012207031,0.9595759823969845,41.364999771118164,0.9365405993671928,40.11700019836426,0.9656754365209588,0.03039273699204299,42.970001220703125,38.7400016784668,0.10918945170277385,43.9995446081914,-0.0059697027589322715,0.26511003026163077,-0.27107973302056304,-5.443005798861084,44.97423386972875,35.25976652699977,40.11700019836426,0.24215338371997916,0.35825280261731396,9258805.0,0.7222962358533309,0.008201169872761316,39.029998779296875,40.25,41.97999954223633,42.970001220703125,167.74000549316406,175.85000610351562,167.60000610351562,173.5399932861328,3650200,0.04028285377576801,0.07896044042156158,0.05118418520615586,0.048706778865672984,167.11399841308594,1.0384527623901534,169.4219985961914,1.0243061392502897,161.9114990234375,1.0718200642501126,0.04849931234464795,185.02999877929688,152.13999938964844,0.2161824603759415,57.07486215997395,2.880964712051849,2.3837409436019836,0.4972237684498655,1.7710467616728793,183.83808027963332,139.98491776724168,161.9114990234375,0.27084649809859196,0.7651688862669697,4521700.0,0.8072627551584581,0.13649666853477793,166.82000732421875,171.92999267578125,160.83999633789062,165.08999633789062,13.579999923706055,1
2025-07-18,13.569999694824219,13.65999984741211,13.569999694824219,13.579999923706055,2070900,0.010416692536739047,0.005925920274522545,0.01570680927034207,-0.0014706218531378434,13.473999977111816,1.007866999166862,13.494000053405761,1.006373193268114,13.292500019073486,1.0216287308045915,0.012370085929843936,13.829999923706055,13.109999656677246,0.05491993027338446,61.92397381304794,0.18932360339745813,0.20218129583090766,-0.01285769243344953,-1.807664507441349,13.920922741593602,12.664077296553371,13.292500019073486,0.09455297673400608,0.7287472224744115,2898675.0,0.7144298688193743,-0.22560017949293243,13.4399995803833,13.460000038146973,13.5,13.369999885559082,37.9900016784668,38.20000076293945,37.68000030517578,37.9900016784668,481000,0.000526743669230223,-0.008611639326343568,-0.0028870551196743532,-0.015292901103829748,38.09000015258789,0.9973746790832108,38.26800003051758,0.9927354878271902,36.369500160217285,1.0445566068026992,0.02092732560176104,38.91999816894531,34.2599983215332,0.13601868288718483,65.02012657202928,1.3257722020316933,1.3460442449035999,-0.020272042871906537,-1.910658075176426,41.1106367626959,31.628363557738673,36.369500160217285,0.2607204708116773,0.670897999163569,798085.0,0.6026926956401887,-0.42298464491362764,37.970001220703125,37.869998931884766,38.31999969482422,38.099998474121094,39.09000015258789,39.88999938964844,38.65999984741211,39.58000183105469,6584400,0.021683017970925755,-0.016645917240877384,-0.054467241902835806,-0.07631264316243314,39.91600036621094,0.9915823596534318,41.06599998474121,0.9638143925817301,40.27700023651123,0.9826948779361997,0.028663847898671196,42.970001220703125,38.7400016784668,0.10918945170277385,46.793384234954075,-0.09225389384380378,0.19363724544054386,-0.2858911392843476,-7.023720660569005,44.83276140659149,35.72123906643097,40.27700023651123,0.22622147346268592,0.42350362766665167,8859050.0,0.7432399636529876,-0.015431544948860565,38.7400016784668,39.029998779296875,40.25,41.86000061035156,173.39999389648438,177.22999572753906,171.86000061035156,175.85000610351562,2611600,0.013311126580338506,0.02280005580600819,0.082553579540523,0.05940117045635995,169.7959991455078,1.0356545913241442,168.50399932861328,1.043595444643283,163.520499420166,1.075400373207453,0.04765796756971692,185.02999877929688,160.83999633789062,0.1503979295708774,58.475598520685736,3.38315198262805,2.5836231514071972,0.7995288312208526,-4.961353692020023,184.5615393592293,142.4794594811027,163.520499420166,0.25735048527461174,0.7929871032766669,4271745.0,0.611366081074596,-0.28453235439154023,173.5399932861328,166.82000732421875,171.92999267578125,162.44000244140625,13.739999771118164,1
2025-07-21,13.680000305175781,13.819999694824219,13.65999984741211,13.739999771118164,1876100,0.011782021230560158,0.02080235751691273,0.026138866230122737,0.014022109055999765,13.543999862670898,1.0144713460155497,13.510000038146973,1.01702440653751,13.348000001907348,1.0293676782405454,0.012553150371881856,13.829999923706055,13.220000267028809,0.046142181872613784,65.64311119042958,0.20006769564285953,0.20175857579329806,-0.0016908801504385285,1.1782021230560107,13.926674441199195,12.769325562615501,13.348000001907348,0.08670578951290946,0.8387049285350551,2851050.0,0.658038266603532,-0.09406538220097538,13.579999923706055,13.4399995803833,13.460000038146973,13.390000343322754,38.09000015258789,38.880001068115234,38.0099983215332,38.36000061035156,516800,0.009739376560609303,0.012939046535177967,0.0015666155218341249,-0.01438842715672528,38.1020004272461,1.0067713028243255,38.24900016784668,1.0029020482108757,36.68500022888183,1.0456589988011236,0.02089398151656872,38.91999816894531,35.2400016784668,0.10442668317825753,67.0369498825342,1.2898659682977822,1.3348085895824364,-0.044942621284654205,-0.4928628546542919,41.06004489990174,32.309955557861926,36.68500022888183,0.2385195389790657,0.6914266604595896,752295.0,0.686964555127975,0.07442827442827449,37.9900016784668,37.970001220703125,37.869998931884766,38.29999923706055,39.83000183105469,40.880001068115234,39.130001068115234,39.65999984741211,8711900,0.002021172629018242,0.016141457540844506,-0.05526440495765261,-0.07703051615684486,39.45200042724609,1.0052722147904665,40.78600006103515,0.9723924824219582,40.46750030517578,0.9800457045363784,0.027497958268770207,42.970001220703125,38.7400016784668,0.10918945170277385,47.064243425032096,-0.15242253348755952,0.1244252896549232,-0.2768478231424827,-6.594440172949717,44.56216362581093,36.37283698454063,40.46750030517578,0.20236798862080654,0.40139598856708725,8641400.0,1.0081584002592172,0.3231122046048236,39.58000183105469,38.7400016784668,39.029998779296875,41.97999954223633,176.92999267578125,181.25,175.1999969482422,178.3300018310547,2298200,0.014102903846811232,0.06899648724068208,0.10874164319440349,0.08019871456090932,173.29400024414062,1.029060449754863,168.63099975585936,1.0575161274572134,165.18699951171874,1.079564386774902,0.04230736606850016,185.02999877929688,160.83999633789062,0.1503979295708774,59.98528129100031,3.935883526357486,2.854075226397255,1.081808299960231,0.7172734044801171,185.35824052643636,145.01575849700112,165.18699951171874,0.2442231056238373,0.8257856645941211,4132940.0,0.5560690452801154,-0.12000306325624144,175.85000610351562,173.5399932861328,166.82000732421875,160.83999633789062,13.979999542236328,1
2025-07-22,13.850000381469727,14.020000457763672,13.829999923706055,13.979999542236328,4866600,0.01746723254120064,0.04017856984468948,0.03555552164713549,0.045624507247461255,13.639999771118164,1.0249266698550898,13.560999965667724,1.030897395297499,13.411999988555909,1.0423501009666774,0.013053422891587554,13.979999542236328,13.369999885559082,0.04562450724746123,70.32533688102231,0.2253507388799605,0.20647700841063057,0.018873730469329913,3.7861860809006083,13.972699504685547,12.85130047242627,13.411999988555909,0.0836116189394673,1.0065097590962546,2948790.0,1.6503718474357278,1.593998187729865,13.739999771118164,13.579999923706055,13.4399995803833,13.5,39.099998474121094,40.349998474121094,39.02000045776367,40.119998931884766,1015400,0.04588108168742466,0.05662358815014623,0.04697284058965345,0.0530183868415568,38.4620002746582,1.0431074474906856,38.452999877929685,1.043351599595533,37.08800010681152,1.0817514780074753,0.022623667804052193,40.119998931884766,37.040000915527344,0.08315329212279453,74.5529065820046,1.38743370292147,1.3453336122502433,0.042100090671226775,5.357134986181741,41.15900742712641,33.01699278649663,37.08800010681152,0.2195323181940574,0.8723892622279442,775220.0,1.3098217280255928,0.9647832817337461,38.36000061035156,37.9900016784668,37.970001220703125,38.31999969482422,40.16999816894531,43.25,39.970001220703125,42.5,18220100,0.07160867784958413,0.09705725757939643,0.05590062111801242,0.015289043963610638,39.902000427246094,1.0651095069153458,40.942000198364255,1.0380538272211233,40.86450023651123,1.0400225074091936,0.03258726059346693,42.970001220703125,38.7400016784668,0.10918945170277385,55.68844266672852,0.028726522080475547,0.10528553614003366,-0.07655901405955812,3.8104578056172214,44.02398345426722,37.70501701875525,40.86450023651123,0.15463217215283978,0.7588239358730281,9145850.0,1.9921713126718676,1.0914037121638218,39.65999984741211,39.58000183105469,38.7400016784668,40.25,178.33999633789062,181.05999755859375,175.52999877929688,179.99000549316406,1944900,0.009308605647198043,0.03716729547405517,0.04687962054754502,0.10803990881549197,174.9060028076172,1.0290670566129103,170.08200073242188,1.05825428157051,166.9529998779297,1.0780878787728676,0.04184415608908049,185.02999877929688,160.83999633789062,0.1503979295708774,61.00718437605204,4.456503876668677,3.17456095645154,1.281942920217137,8.768437358141806,185.7689575547918,148.1370422010676,166.9529998779297,0.2254042477897334,0.8464348145102897,4044775.0,0.4808425684988658,-0.1537290053085023,178.3300018310547,175.85000610351562,173.5399932861328,171.92999267578125,13.9399995803833,0
2025-07-23,13.960000038146973,13.960000038146973,13.819999694824219,13.9399995803833,3460600,-0.002861227694048174,0.026509547768760244,0.03566118431470744,0.041075371393460625,13.73599967956543,1.0148514782743738,13.594999885559082,1.0253769545956881,13.460999965667725,1.0355842519825618,0.012706115485236445,13.979999542236328,13.369999885559082,0.04562450724746123,68.64619113944343,0.23940041125260514,0.2130616889790255,0.02633872227357964,2.4999940395356894,14.026398832946585,12.895601098388864,13.460999965667725,0.0840054778576495,0.9235944237215183,2980275.0,1.1611680130189328,-0.2889080672337977,13.979999542236328,13.739999771118164,13.579999923706055,13.460000038146973,39.869998931884766,39.869998931884766,38.95000076293945,39.27000045776367,949200,-0.021186403209137894,0.03369304350471758,0.0369686180450397,0.025326403133828723,38.742000579833984,1.0136286167473891,38.521999740600585,1.0194174944758831,37.3810001373291,1.0505337019741265,0.0205677430240117,40.119998931884766,37.869998931884766,0.059413785673640605,66.649011494316,1.3802583038742853,1.3523185505750517,0.027939753299233594,1.7884878018683117,41.18578560502724,33.576214669630964,37.3810001373291,0.2035678796030198,0.7482400566959426,765540.0,1.2399090837839957,-0.06519598187906239,40.119998931884766,38.36000061035156,37.9900016784668,37.869998931884766,40.029998779296875,40.29999923706055,35.900001525878906,36.47999954223633,28643400,-0.1416470695944393,-0.07832243924723825,-0.06533434068189548,-0.13101477036621734,39.39200057983398,0.9260763354301838,40.30500030517578,0.9050986047890375,40.769500160217284,0.8947865291179941,0.05062959929565507,42.970001220703125,36.47999954223633,0.1779057499974119,40.592042340735475,-0.3099029042001362,0.022247848071999685,-0.3321507522721359,-14.865809005178551,44.313009182269525,37.22599113816504,40.769500160217284,0.17383136943680183,-0.10526170404621542,9997750.0,2.8649846215398465,0.5720769918935682,42.5,39.65999984741211,39.58000183105469,39.029998779296875,180.67999267578125,181.8800048828125,176.8800048828125,179.77000427246094,1894400,-0.0012222968719864946,0.02229171471644853,0.07762856000283924,0.11769465534432366,177.49600219726562,1.0128115678496692,171.46000061035156,1.0484661357315292,168.38250045776368,1.0676287843673735,0.04038710124137878,185.02999877929688,160.83999633789062,0.1503979295708774,60.785624276763855,4.796060989629382,3.4988609630871084,1.2972000265422734,8.301703911844484,186.51986368279077,150.2451372327366,168.38250045776368,0.215430501099805,0.8139239059562984,3882040.0,0.4879908501715593,-0.025965345261967143,179.99000549316406,178.3300018310547,175.85000610351562,166.82000732421875,13.920000076293945,0
2025-07-24,13.90999984741211,13.970000267028809,13.899999618530273,13.920000076293945,2718300,-0.0014346846980899386,0.01310045911020663,0.03571432372745331,0.031111116762514435,13.831999778747559,1.0063620806068545,13.63199987411499,1.0211267755896787,13.511999988555909,1.030195388401687,0.010058456966607524,13.979999542236328,13.369999885559082,0.04562450724746123,67.77484752365328,0.24608437747187573,0.21966622667759556,0.02641815079428017,2.7306264232533244,14.049088260812104,12.974911716299713,13.511999988555909,0.07949796813367173,0.879825913926694,2961400.0,0.917910447761194,-0.21450037565740043,13.9399995803833,13.979999542236328,13.739999771118164,13.4399995803833,39.63999938964844,39.790000915527344,38.939998626708984,39.130001068115234,428900,-0.003565046804596128,0.020073004314705045,0.0305504295527812,0.021137823062154615,38.97400054931641,1.0040026817006231,38.543000030517575,1.0152297703119344,37.66400012969971,1.0389231343820944,0.016843704685569696,40.119998931884766,37.869998931884766,0.059413785673640605,65.41882207693583,1.3477390706445718,1.3514026545889557,-0.00366358394438393,0.5395758197580941,41.08579130078075,34.24220895861867,37.66400012969971,0.18170088993722194,0.7142154306208545,771350.0,0.5560381149931938,-0.5481458069953645,39.27000045776367,40.119998931884766,38.36000061035156,37.970001220703125,36.650001525878906,37.27000045776367,35.029998779296875,35.52000045776367,10703800,-0.026315764707210976,-0.10438727699386463,-0.08311825196675005,-0.11751551657730008,38.74800033569336,0.9166924783223932,39.56000022888183,0.8978766494503544,40.64000015258789,0.8740157560137661,0.049044302482535364,42.970001220703125,35.52000045776367,0.20974100976710694,38.786340206442226,-0.648260325783049,-0.11185378669901007,-0.536406539084039,-17.337678732366456,44.71262056646474,36.56737973871103,40.64000015258789,0.20042423221386318,-0.12858788378344443,10040860.0,1.0660242250165823,-0.6263083293184468,36.47999954223633,42.5,39.65999984741211,38.7400016784668,180.2899932861328,181.99000549316406,177.05999755859375,180.72000122070312,2046700,0.00528451313158107,0.013402116105581952,0.04137379400915342,0.05112550991319886,178.9320037841797,1.0099926083579773,173.02300109863282,1.0444854156568617,169.78350067138672,1.0644143895376725,0.03311918402914055,180.72000122070312,160.83999633789062,0.12360112742758858,61.43689914623259,5.083223031385671,3.815733376746821,1.26748965463885,9.467566315055505,187.17221368046685,152.39478766230658,169.78350067138672,0.20483395548234942,0.8144712476307339,3815040.0,0.5364819241737964,0.08039484797297303,179.77000427246094,179.99000549316406,178.3300018310547,173.5399932861328,13.970000267028809,1
