Date,JPM_Open,JPM_High,JPM_Low,JPM_Close,JPM_Volume,JPM_return_1d,JPM_return_3d,JPM_return_5d,JPM_return_7d,JPM_sma_5,JPM_price_to_sma_5,JPM_sma_10,JPM_price_to_sma_10,JPM_sma_20,JPM_price_to_sma_20,JPM_volatility_14d,JPM_rolling_max_14d,JPM_rolling_min_14d,JPM_price_range_14d,JPM_rsi_14,JPM_macd,JPM_macd_signal,JPM_macd_diff,JPM_roc_10,JPM_bb_high,JPM_bb_low,JPM_bb_mid,JPM_bb_width,JPM_bb_position,JPM_volume_sma_20,JPM_volume_ratio,JPM_volume_change,JPM_close_lag_1,JPM_close_lag_2,JPM_close_lag_3,JPM_close_lag_5,BAC_Open,BAC_High,BAC_Low,BAC_Close,BAC_Volume,BAC_return_1d,BAC_return_3d,BAC_return_5d,BAC_return_7d,BAC_sma_5,BAC_price_to_sma_5,BAC_sma_10,BAC_price_to_sma_10,BAC_sma_20,BAC_price_to_sma_20,BAC_volatility_14d,BAC_rolling_max_14d,BAC_rolling_min_14d,BAC_price_range_14d,BAC_rsi_14,BAC_macd,BAC_macd_signal,BAC_macd_diff,BAC_roc_10,BAC_bb_high,BAC_bb_low,BAC_bb_mid,BAC_bb_width,BAC_bb_position,BAC_volume_sma_20,BAC_volume_ratio,BAC_volume_change,BAC_close_lag_1,BAC_close_lag_2,BAC_close_lag_3,BAC_close_lag_5,GS_Open,GS_High,GS_Low,GS_Close,GS_Volume,GS_return_1d,GS_return_3d,GS_return_5d,GS_return_7d,GS_sma_5,GS_price_to_sma_5,GS_sma_10,GS_price_to_sma_10,GS_sma_20,GS_price_to_sma_20,GS_volatility_14d,GS_rolling_max_14d,GS_rolling_min_14d,GS_price_range_14d,GS_rsi_14,GS_macd,GS_macd_signal,GS_macd_diff,GS_roc_10,GS_bb_high,GS_bb_low,GS_bb_mid,GS_bb_width,GS_bb_position,GS_volume_sma_20,GS_volume_ratio,GS_volume_change,GS_close_lag_1,GS_close_lag_2,GS_close_lag_3,GS_close_lag_5,MS_Open,MS_High,MS_Low,MS_Close,MS_Volume,MS_return_1d,MS_return_3d,MS_return_5d,MS_return_7d,MS_sma_5,MS_price_to_sma_5,MS_sma_10,MS_price_to_sma_10,MS_sma_20,MS_price_to_sma_20,MS_volatility_14d,MS_rolling_max_14d,MS_rolling_min_14d,MS_price_range_14d,MS_rsi_14,MS_macd,MS_macd_signal,MS_macd_diff,MS_roc_10,MS_bb_high,MS_bb_low,MS_bb_mid,MS_bb_width,MS_bb_position,MS_volume_sma_20,MS_volume_ratio,MS_volume_change,MS_close_lag_1,MS_close_lag_2,MS_close_lag_3,MS_close_lag_5,future_close,target
2024-01-11,163.9134512061611,163.94231989279095,162.28711333414898,163.88458251953125,11919500,-0.00420990776067709,-0.009998696631724036,-0.006475557713571112,-0.004241297145109235,164.80262756347656,0.9944294271425271,164.29828643798828,0.9974819949286983,161.73375854492187,1.0132985469079543,0.005444606948699372,165.78033447265625,160.10653686523438,0.03543763870301967,69.47489363609844,3.392678071971801,3.689579251827374,-0.29690117985557274,1.151213168679942,167.9182571449849,155.54925994485885,161.73375854492187,0.07647752275966883,0.6738883063687219,9926910.0,1.2007261071169175,0.23260118715228217,164.5774383544922,164.23101806640625,165.53976440429688,164.95274353027344,31.96096550173954,32.09509366663621,31.405287498918028,31.75977325439453,48790600,-0.013392663518453807,-0.029566648541634266,-0.019230685410715487,-0.022123691639471255,32.37676162719727,0.9809434810094024,32.35855827331543,0.9814953121871721,32.170778369903566,0.9872242719531605,0.010213528825542587,32.986087799072266,31.75977325439453,0.03861219457881526,53.935678433537234,0.6466149827426939,0.8170677299487634,-0.1704527472060695,-2.039010096332149,33.099651556570365,31.241905183236764,32.170778369903566,0.057746391833390066,0.2787614491360778,44248065.0,1.1026606474204013,0.39785124914049974,32.190895080566406,32.21963882446289,32.727413177490234,32.382511138916016,366.2506174615451,366.33715481630395,360.2792758813926,365.1544189453125,2209900,-0.005786116113181694,-0.02342744777910455,-0.00835631141479487,-0.02201911452589378,369.38531494140625,0.9885461174958596,369.8151458740234,0.9873971442740785,367.14295349121096,0.9945837594675611,0.008025373196643778,373.9142761230469,365.1544189453125,0.023989459590919804,57.928873718330536,7.6271168417328,9.461530704436614,-1.8344138627038138,-1.2302449222277885,377.5529233060545,356.73298367636744,367.14295349121096,0.056707991891734484,0.40448893794759044,2141190.0,1.0320896324006743,0.42822981968590446,367.279541015625,368.99102783203125,373.9142761230469,368.2314758300781,85.36332332151494,85.36332332151494,84.03993738131325,84.95035552978516,9400700,-0.010603306823511294,-0.032082095504262775,-0.017797059675290994,-0.03610219247409874,86.49899749755859,0.9820964171542318,86.87912216186524,0.9777994231055123,86.31409950256348,0.984200217801753,0.01049766788900904,88.13211822509766,84.95035552978516,0.037454377624080874,55.17003533685562,2.0977397730618463,2.7611099099913257,-0.6633701369294793,-3.3632326109176525,89.62347391175442,83.00472509337254,86.31409950256348,0.07668212790872367,0.2939574366395542,8144145.0,1.154289369847909,0.3566789817006293,85.86076354980469,86.40513610839844,87.76607513427734,86.48961639404297,162.68165588378906,0
2024-01-12,167.252716821371,169.66815636742214,162.53729778064167,162.68165588378906,19436500,-0.007340084205900377,-0.009434041150440331,-0.018691472657019426,-0.007223154694422029,164.18289184570312,0.9908563191631141,164.27843322753907,0.9902800549507412,162.16570358276368,1.0031816363733288,0.005869840867688704,165.78033447265625,160.10653686523438,0.03543763870301967,62.54238138650417,3.0945860517958863,3.5705806118210766,-0.47599456002519025,-0.12188843035131523,167.25010246850053,157.08130469702684,162.16570358276368,0.06270621683137763,0.550738770956068,10279780.0,1.8907505802653364,0.6306472586937371,163.88458251953125,164.5774383544922,164.23101806640625,165.78033447265625,30.897516265671804,31.798093718647,30.619677257778292,31.424449920654297,74344300,-0.010558114853475464,-0.024680255050061106,-0.04734231861414895,-0.021771461346360987,32.06443405151367,0.9800406852704402,32.255087280273436,0.9742478650762436,32.20718479156494,0.9756968863942544,0.01043738974821495,32.986087799072266,31.424449920654297,0.04969499489604601,49.59707153029818,0.540613325154446,0.7617768489899,-0.2211635238354539,-3.1877286262715105,32.93800645102155,31.476363132108332,32.20718479156494,0.045382523445390434,-0.035517017580345624,44949725.0,1.6539433778515886,0.5237422782257237,31.75977325439453,32.190895080566406,32.21963882446289,32.986087799072266,368.6064702090465,371.02000870942715,362.10627883300924,363.2313232421875,2223800,-0.005266527264491394,-0.015609335066178454,-0.02248727904900827,-0.010581680709459862,367.7141174316406,0.9878090234316704,368.9824279785156,0.9844136080738702,367.86509094238284,0.9874036221041667,0.007840040921604978,373.9142761230469,363.2313232421875,0.029410880057104623,55.151732176159065,6.739353210309616,8.917095205611215,-2.1777419953015986,-2.2411488112461786,374.3431357166923,361.38704616807337,367.86509094238284,0.03521967663587897,0.14234828087543777,2108555.0,1.0546559136470237,0.00628987737001685,365.1544189453125,367.279541015625,368.99102783203125,371.5873107910156,85.67305055605986,86.25496912927599,83.93668974403542,84.19010162353516,8303100,-0.00894939051765875,-0.025635449287232603,-0.03796657134644743,-0.024045438678152675,85.83448638916016,0.9808423765924383,86.50932388305664,0.9731910717201234,86.50509948730469,0.9732385965973107,0.009516199381315095,88.13211822509766,84.19010162353516,0.046822803697157175,51.415518189968644,1.7877034627077109,2.5664286205346025,-0.7787251578268917,-4.207604264949673,88.65964978143886,84.35054919317052,86.50509948730469,0.04981325510065139,-0.03723458442167482,8052070.0,1.0311758342885742,-0.11675726275702869,84.95035552978516,85.86076354980469,86.40513610839844,87.51265716552734,161.66159057617188,0
2024-01-16,158.6591152889438,161.75781462803792,158.11059560979592,161.66159057617188,17206400,-0.006270315494857459,-0.01771717804988382,-0.02342744561755783,-0.01995209587706881,163.40725708007812,0.9893170809234575,164.1757034301758,0.9846864499345778,162.40652770996093,0.995413133053867,0.006184424466446069,165.78033447265625,161.05340576171875,0.029350069863974634,57.319185814016556,2.744399503736531,3.405344390204168,-0.6609448864676368,-0.6314493772685165,166.8795809815557,157.93347443836615,162.40652770996093,0.055084648808982964,0.41673057657063645,10457950.0,1.6452937717239038,-0.11473773570344459,162.68165588378906,163.88458251953125,164.5774383544922,165.53976440429688,31.0508034616219,31.146608243510663,30.48554647715461,30.772964477539062,58420800,-0.020731801026277696,-0.04404756685014788,-0.05971900954565612,-0.049704195405731344,31.673544311523436,0.9715668121910586,32.106587982177736,0.9584626212732738,32.120001029968265,0.9580623751794901,0.01142971169962633,32.986087799072266,30.772964477539062,0.07191778104928903,42.45212172343601,0.39943240907293287,0.6893079610065066,-0.2898755519335737,-4.603493518979498,33.0665428290325,31.173459230904026,32.120001029968265,0.058937843630895555,-0.21155682388294822,42511265.0,1.374242803642752,-0.2141858891670242,31.424449920654297,31.75977325439453,32.190895080566406,32.727413177490234,363.8178477830882,370.2122807667484,359.9331449394895,365.8275451660156,3926600,0.007147571692480481,-0.003953380701778864,-0.02162723242578224,-0.006528313905386551,366.0967712402344,0.9992646040736533,368.4708770751953,0.992826212127912,367.7198944091797,0.9948538295807886,0.008103362942692316,373.9142761230469,363.2313232421875,0.029410880057104623,58.0739493178379,6.174116180066278,8.368499400502227,-2.194383220435949,-1.3790550800974937,374.24376825593475,361.1960205624246,367.7198944091797,0.035482844120996275,0.3549673638994947,2036070.0,1.928519157003443,0.7657163413976078,363.2313232421875,365.1544189453125,367.279541015625,373.9142761230469,81.41193091630963,82.74471183402152,79.59110168523736,80.6892318725586,20369000,-0.04158291394671387,-0.06023160595638399,-0.08063301510169574,-0.06706451899448918,84.4191177368164,0.9558170475568575,85.82604217529297,0.9401485822654755,86.26717147827148,0.9353411093683786,0.014181337748702288,88.13211822509766,80.6892318725586,0.09224138314136432,38.44197731639215,1.2451531714667965,2.3021735307210416,-1.057020359254245,-7.806966541111206,89.57729707112156,82.9570458854214,86.26717147827148,0.0767412570999577,-0.3425570947762992,8078045.0,2.5215259385160644,1.4531801375389914,84.19010162353516,84.95035552978516,85.86076354980469,87.76607513427734,160.79550170898438,0
2024-01-17,161.0360838880991,162.70092314003227,160.2181132894915,160.79550170898438,11107500,-0.00535741893977848,-0.018849123956969693,-0.02091880326792306,-0.03006890280158092,162.72015380859375,0.9881720115513575,163.79699096679687,0.9816755531338123,162.54474868774415,0.9892383667089722,0.006188285986332009,165.78033447265625,160.79550170898438,0.03100107099198379,53.252670366607525,2.3696719054102857,3.1982098932453917,-0.828537987835106,-2.301047636645245,166.62175268664663,158.46774468884166,162.54474868774415,0.05016469657515167,0.2854739682337002,9997860.0,1.1109877513787951,-0.35445531895108795,161.66159057617188,162.68165588378906,163.88458251953125,164.23101806640625,30.38973996552266,30.64841726311502,29.958612963561144,30.466384887695312,48811300,-0.009962627749676822,-0.0407241058158454,-0.05441569181825878,-0.07638683698185689,31.32289352416992,0.9726555071991132,31.905395126342775,0.9548975891710759,32.03377552032471,0.951070686886879,0.010624701740243755,32.986087799072266,30.466384887695312,0.08270436156652786,39.56368356526668,0.25981215245090183,0.6034087992953856,-0.34359664684448377,-6.194682989595366,33.22208781060773,30.845463230041688,32.03377552032471,0.07419121043219304,-0.15950282827424486,40763240.0,1.1974342569432654,-0.16448764823487527,30.772964477539062,31.424449920654297,31.75977325439453,32.21963882446289,360.77934684333366,365.5871738036945,359.75046483110117,362.6832275390625,2415100,-0.008595081667582494,-0.006767524307627504,-0.01709472539218526,-0.023962290943139508,364.8352111816406,0.994101491367546,367.4016174316406,0.9871574057687538,367.55979309082034,0.9867325925103215,0.008376577733044151,373.9142761230469,362.6832275390625,0.030966550783699375,53.52517696623162,5.410077600032423,7.776815040408266,-2.366737440375843,-2.8637623940734853,374.40514346292855,360.7144427187121,367.55979309082034,0.03724754720610476,0.1438045325168679,1930710.0,1.2508869794013602,-0.3849386237457342,365.8275451660156,363.2313232421875,365.1544189453125,368.99102783203125,79.63802732888485,79.91021473314522,78.74638461483643,79.22505950927734,17198500,-0.018145821063134893,-0.06739578645436528,-0.08309779860902511,-0.09470170286995494,82.98310241699218,0.9547131548681974,84.93533630371094,0.9327691271626353,85.93069267272949,0.9219646327187094,0.014289823349828234,88.13211822509766,79.22505950927734,0.11242728968575007,34.518937937032106,0.6890883026662351,1.9795564851100804,-1.2904681824438453,-10.10648432739453,90.44763765339606,81.41374769206293,85.93069267272949,0.10512995625136021,-0.24227527589483705,8092685.0,2.125190835921576,-0.15565319848789827,80.6892318725586,84.19010162353516,84.95035552978516,86.40513610839844,161.11306762695312,1
2024-01-18,160.8243660829633,161.2189243702837,159.01519812963667,161.11306762695312,9382300,0.0019749676738065602,-0.009642072108956512,-0.021050095093089083,-0.02674098754020482,162.02727966308595,0.9943576659557958,163.52176971435546,0.9852698384342958,162.65102844238282,0.9905444138278259,0.0059731745401235044,165.78033447265625,160.79550170898438,0.03100107099198379,54.52657293434743,2.0744099924238526,2.973449913081084,-0.8990399206572315,-1.6795580624960715,166.45311727189542,158.84893961287023,162.65102844238282,0.04675148833577087,0.29774791116244714,10043495.0,0.9341668413236627,-0.15531847850551428,160.79550170898438,161.66159057617188,162.68165588378906,164.5774383544922,30.418484198220472,30.43764588667532,30.083161959697385,30.399322509765625,35484400,-0.002201192500419502,-0.0326219683551211,-0.055654636701368165,-0.07113579845430185,30.964579010009764,0.9817450610240361,31.732944107055665,0.9579735938527836,31.95234031677246,0.9513958041379641,0.010588694058599853,32.986087799072266,30.399322509765625,0.08509285983184842,38.939553599235104,0.1421125348927994,0.5111495464148684,-0.369037011522069,-5.3683201778396334,33.33792324406744,30.566757389477484,31.95234031677246,0.08672810276545885,-0.06042037485216994,40502725.0,0.8760990772843061,-0.27302899123768476,30.466384887695312,30.772964477539062,31.424449920654297,32.190895080566406,365.71215170126,366.9718293586641,360.1639299675482,362.4236145019531,1771200,-0.0007158120844764637,-0.0022236759016948104,-0.013221336805867123,-0.030730737912003203,363.86402587890626,0.9960413471118122,366.9323760986328,0.9877122819070409,367.58431549072264,0.9859604973028296,0.008029174233292047,373.9142761230469,362.4236145019531,0.03170505773163913,53.154972621744136,4.7291086970452625,7.167273771735666,-2.4381650746904038,-1.2781826382761672,374.35193671787243,360.81669426357286,367.58431549072264,0.036822143611405504,0.11872120088028552,1882225.0,0.9410139595425626,-0.26661421887292447,362.6832275390625,365.8275451660156,363.2313232421875,367.279541015625,79.61925032144214,79.76003788220791,78.1644574614504,78.74637603759766,15016400,-0.006042071468859378,-0.06465992415925192,-0.08285958822250905,-0.10276976705270269,81.56022491455079,0.9654997410821127,84.18353729248047,0.9354130103134966,85.60876197814942,0.9198401450741304,0.013583217192566381,88.13211822509766,78.74637603759766,0.1191895127087341,33.321687918588324,0.20738650968091576,1.6251224900242476,-1.4177359803433318,-8.715058659609937,91.1042056414347,80.11331831486413,85.60876197814942,0.12838507499239227,-0.12437051137462568,8386230.0,1.7906019749040987,-0.12687734395441463,79.22505950927734,80.6892318725586,84.19010162353516,85.86076354980469,163.89419555664062,1
2024-01-19,161.2381736793401,164.14441041181564,160.78587802387645,163.89419555664062,13115700,0.017261963729267693,0.01381036133884117,5.8657360940239656e-05,-0.0020509067880796206,162.02920227050782,1.011510229390744,163.4159149169922,1.0029267690352643,162.79019927978516,1.0067817121776357,0.0075066784433698765,165.78033447265625,160.79550170898438,0.03100107099198379,63.8241521489729,2.0412957929659967,2.7870190890580666,-0.7457232960920699,-0.6417280191757098,166.56021579002598,159.02018276954433,162.79019927978516,0.04631748750133722,0.6464179631384356,10181995.0,1.2881267374419256,0.39791948669302846,161.11306762695312,160.79550170898438,161.66159057617188,163.88458251953125,30.466382505226665,30.878349614948537,30.24602859963183,30.868770599365234,49493600,0.015442715522650197,0.003113321171773986,-0.028054440058258634,-0.04192685810220831,30.786378479003908,1.0026762524347421,31.581570053100585,0.97742989178382,31.890545463562013,0.9679599439475172,0.011797956043046894,32.986087799072266,30.399322509765625,0.08509285983184842,45.42934572824963,0.08572706919689921,0.4260650509712746,-0.3403379817743754,-4.6745619357839985,33.3516236870866,30.42946724003742,31.890545463562013,0.09163080795805206,0.15033533189895606,40750665.0,1.214547050949966,0.39479884118091335,30.399322509765625,30.466384887695312,30.772964477539062,31.75977325439453,362.25058100562075,368.56804403217376,357.7696822588822,367.5103454589844,2603300,0.014035318763711002,0.004599982464975616,0.006451863626562693,-0.004012786928035861,364.3352111816406,1.0087148707560982,366.8602630615234,1.0017720163858463,367.57229766845705,0.9998314557166967,0.00889734828184432,373.9142761230469,362.4236145019531,0.03170505773163913,59.120944544709076,4.547472183333696,6.6433134540552725,-2.0958412707215768,-0.19583615699015322,374.33954798061154,360.80504735630257,367.57229766845705,0.036821329328024684,0.4954226453422738,1907800.0,1.3645560331271622,0.4697944896115629,362.4236145019531,362.6832275390625,365.8275451660156,365.1544189453125,78.75576897192904,80.33256684195592,78.08937495112777,80.0979232788086,14787400,0.017163294480569302,-0.007328221870842921,-0.05712079979789153,-0.07299580920371695,80.58973846435546,0.993897297659498,83.54436798095703,0.9587471329852658,85.2999713897705,0.9390146558526776,0.015039939427102418,88.13211822509766,78.74637603759766,0.1191895127087341,39.68284019945806,-0.0645628246660408,1.28718542708619,-1.3517482517522308,-7.390127719047911,91.283609525904,79.31633325363701,85.2999713897705,0.1402963691228406,0.06531060262917483,8719855.0,1.6958309513174243,-0.015249993340614276,78.74637603759766,79.22505950927734,80.6892318725586,84.95035552978516,163.70172119140625,0
2024-01-22,164.0385420800514,165.5012710015571,163.31679561921408,163.70172119140625,12837500,-0.0011743818295740782,0.018074009854340822,0.006270315494857348,-0.0053210037283463185,162.23321533203125,1.009051819976381,163.2080535888672,1.0030247747686682,163.01060638427734,1.0042396922657886,0.007506676798427694,165.78033447265625,160.79550170898438,0.03100107099198379,62.86615174784341,1.9767349090647315,2.6249622530593997,-0.6482273439946682,-1.2538358592784995,166.4369179908841,159.58429477767058,163.01060638427734,0.042037897810522265,0.60085405043083,10287135.0,1.247917909116581,-0.02121122014074739,163.89419555664062,161.11306762695312,160.79550170898438,162.68165588378906,31.002898362468045,31.606478668853295,30.964574991172952,31.18492889404297,43903400,0.010242011215187086,0.023584813524687664,-0.007622123130750391,-0.03125002221919382,30.73847427368164,1.0145242934436596,31.401454162597656,0.9931046101421446,31.86994686126709,0.9785058327770025,0.012317336808498737,32.986087799072266,30.399322509765625,0.08509285983184842,49.33488936364024,0.06579408033028145,0.354010856843076,-0.28821677651279454,-5.460359276312708,33.3583641055159,30.38152961701827,31.86994686126709,0.09340569350354042,0.2698837574373049,40710265.0,1.078435623054775,-0.11294793670292724,30.868770599365234,30.399322509765625,30.466384887695312,31.424449920654297,371.5103221210985,377.6355171858463,369.7795164731705,371.1257019042969,2922700,0.009837427680565725,0.02327781855951727,0.021733749698799265,0.01047202596157737,365.9140869140625,1.0142427284890465,366.81410217285156,1.0117541820390907,367.9780776977539,1.008553836212842,0.009326743193038372,373.9142761230469,362.4236145019531,0.03170505773163913,62.75188437407533,4.641745831381286,6.242999929520476,-1.60125409813919,-0.12422622444671243,374.5735046197915,361.38265077571634,367.9780776977539,0.035846846982307785,0.7386217180290232,1962110.0,1.4895699017894002,0.12269043137556168,367.5103454589844,362.4236145019531,362.6832275390625,363.2313232421875,80.21054733488911,81.44007720041499,80.1917790023078,80.4639663696289,11626500,0.004569944835475681,0.01563781545921694,-0.044258590761275585,-0.06285521997536503,79.84451141357422,1.0077582659732998,82.8394989013672,0.9713236733292325,85.04608726501465,0.9461219082177496,0.015322835851632036,88.13211822509766,78.74637603759766,0.1191895127087341,41.31573618949458,-0.2476927651326406,0.980209788642424,-1.2279025537750647,-8.054481516389188,91.38736505892683,78.70480947110246,85.04608726501465,0.14912567991874662,0.1387068155423884,8777830.0,1.3245300945677918,-0.21375630604433504,80.0979232788086,78.74637603759766,79.22505950927734,84.19010162353516,162.62391662597656,0
2024-01-23,163.2782930306036,163.3552810812602,162.09463295519336,162.62391662597656,8360800,-0.00658395377632881,0.009377569562027732,0.005952719173273557,-0.007692400799229837,162.4256805419922,1.0012204725467233,162.91646881103514,0.9982042810822404,163.1316925048828,0.9968873253804373,0.00698235889338582,165.78033447265625,160.79550170898438,0.03100107099198379,57.64800018642416,1.8176474146455064,2.463499285376621,-0.6458518707311147,-1.7614183448992675,166.31499799465416,159.94838701511145,163.1316925048828,0.03902743165220424,0.4202439287498738,10325090.0,0.8097556534616163,-0.3487205452775073,163.70172119140625,163.89419555664062,161.11306762695312,161.66159057617188,31.175352257076074,31.44360856717243,31.0316414311141,31.395706176757812,30003400,0.006758947035954588,0.03277650897226758,0.02023664959784055,-0.011463151034503793,30.86302261352539,1.0172596044756477,31.268283462524415,1.0040751426085195,31.84934844970703,0.9857566231326346,0.012313219704796527,32.986087799072266,30.399322509765625,0.08509285983184842,51.81102226832684,0.06624141838263142,0.2964569691509871,-0.2302155507683557,-4.06908726183212,33.35197747525612,30.34671942415794,31.84934844970703,0.09435854098691383,0.34905047578744614,40594150.0,0.7391064968720863,-0.31660418099737153,31.18492889404297,30.868770599365234,30.399322509765625,30.772964477539062,365.3756078993764,368.62567409411173,364.07748882342946,366.1352233886719,3313300,-0.013446868513870558,0.010241079052807578,0.0008410471729694002,0.0026859991074248413,365.9756225585937,1.0004360968879904,366.03619689941405,1.000270537422519,367.9876937866211,0.9949659447062288,0.009778671940601186,373.9142761230469,362.4236145019531,0.03170505773163913,55.432740246265055,4.264608713005373,5.847321686217455,-1.5827129732120824,-2.0804374775503587,374.57177462358123,361.40361294966095,367.9876937866211,0.03578424468062751,0.3593220189862902,2062695.0,1.6062966168047141,0.13364354877339446,371.1257019042969,367.5103454589844,362.4236145019531,365.8275451660156,80.40764459995502,81.51516236806916,79.95713302420657,81.41191864013672,8555700,0.01178107808100326,0.03384971774785406,0.00895642145558595,-0.04165299683069357,79.98904876708984,1.017788308461949,82.20408325195312,0.9903634396190705,84.76967697143554,0.9603896292723839,0.015682822985189096,87.76607513427734,78.74637603759766,0.11454113256428727,45.43545097281545,-0.3127278050003639,0.7216222699138665,-1.0343500749142303,-7.239877691259531,91.2373005194172,78.30205342345388,84.76967697143554,0.1525928558194465,0.24041792117394686,8818215.0,0.9702303697517014,-0.2641207586117921,80.4639663696289,80.0979232788086,78.74637603759766,80.6892318725586,164.0770263671875,1
2024-01-24,162.97997235009703,164.56780866715957,162.4988080499,164.0770263671875,9967100,0.008935399979038694,0.0011155417061960993,0.020408062559748696,0.008577306862398881,163.0819854736328,1.0061014764485778,162.90106964111328,1.007218839806669,163.33021697998046,1.0045723896105432,0.007359675408998613,165.78033447265625,160.79550170898438,0.03100107099198379,62.2031109979608,1.7882098708564627,2.3284414024725897,-0.540231531616127,-0.09376529539412828,166.21538662244208,160.44504733751884,163.33021697998046,0.03532928193948652,0.6294220929362513,10494630.0,0.9497333398128376,0.19212276337192624,162.62391662597656,163.70172119140625,163.89419555664062,160.79550170898438,31.64480333419255,31.941804026099103,31.52983685704612,31.596900939941406,36403900,0.0064083528508920296,0.023587928072235753,0.03710699698744646,0.005487797550077778,31.08912582397461,1.0163328849721218,31.206009674072266,1.0125261534541508,31.827792167663574,0.9927456096701314,0.012256438972625325,32.986087799072266,30.399322509765625,0.08509285983184842,54.11618722863436,0.08188673365330601,0.2535429220514509,-0.1716561883981449,-1.9327897743182276,33.331918515205864,30.323665820121285,31.827792167663574,0.09451653696987836,0.42324739603842476,40551050.0,0.8977301450887215,0.213325823073385,31.395706176757812,31.18492889404297,30.868770599365234,30.466384887695312,367.1352470017179,369.82761811967333,364.6063255527218,364.81787109375,2235800,-0.0035979938852357396,-0.00732625461705505,0.0058856969184151176,0.004367871794208167,366.4025512695313,0.9956750296353271,365.61888122558594,0.9978091663943862,367.9275955200195,0.9915479989429054,0.008762742653162344,373.9142761230469,362.4236145019531,0.03170505773163913,53.65373228754495,3.8154434518567086,5.440946039345307,-1.6255025874885982,-1.130964284633207,374.60372732843655,361.25146371160247,367.9275955200195,0.036290465242114635,0.267101330867309,2097575.0,1.0658975245223652,-0.32520447891829896,366.1352233886719,371.1257019042969,367.5103454589844,362.6832275390625,81.95628970374676,82.87609546774351,81.8436582344557,82.19093322753906,12480900,0.009568802706220403,0.02613063938555582,0.0374360554177231,-0.0237458841056587,80.58222351074218,1.019963580634908,81.78266296386718,1.0049921370725268,84.54254112243652,0.9721843244397894,0.015473701114929407,87.76607513427734,78.74637603759766,0.11454113256428727,48.62715705731481,-0.2979737203745998,0.5177030718561733,-0.815676792230773,-4.877259698512021,91.03733421134481,78.04774803352822,84.54254112243652,0.15364556122112255,0.318962062169964,9152220.0,1.3637019215010129,0.4587818647217645,81.41191864013672,80.4639663696289,80.0979232788086,79.22505950927734,166.4250946044922,1
2024-01-25,165.8188229452855,166.4732139667093,164.4715689070125,166.4250946044922,8873500,0.014310767870999497,0.016636192907841574,0.03297080153571841,0.029465898556007675,164.14439086914064,1.013894496932093,163.0858352661133,1.0204754712935682,163.59880142211915,1.0172757572659754,0.008128264053797263,166.4250946044922,160.79550170898438,0.03501088547673757,68.16202877942405,1.9320780948425522,2.2491687409465824,-0.31709064610403015,1.122666793500719,166.5845229585265,160.6130798857118,163.59880142211915,0.036500530694030614,0.9733015366486352,10704125.0,0.8289794822089614,-0.10972098203088165,164.0770263671875,162.62391662597656,163.70172119140625,161.11306762695312,31.817248807204113,32.04718537234828,31.453187756575943,31.989700317382812,46204000,0.01243157922949556,0.025806421623541853,0.05231622537332159,0.039539116900220606,31.40720138549805,1.0185466678401256,31.185890197753906,1.0257748011851462,31.80527744293213,1.0057984991573046,0.012560389476130649,32.986087799072266,30.399322509765625,0.08509285983184842,58.30926264822977,0.12454570041450452,0.22774347772406164,-0.10319777730955712,-0.6250051844785599,33.28536286353856,30.3251920223257,31.80527744293213,0.09307168744320059,0.5623014293239641,41618980.0,1.1101665634285127,0.26920467312568164,31.596900939941406,31.395706176757812,31.18492889404297,30.399322509765625,367.98146382293834,371.8469461516271,367.32760639623126,367.9910888671875,2376300,0.008698087524944942,-0.008446229999768962,0.01536178698754287,0.005914108245157035,367.51604614257815,1.001292576826496,365.6900360107422,1.0062923586366945,367.9800033569336,1.0000301253061383,0.009059728941327155,373.9142761230469,362.4236145019531,0.03170505773163913,57.21561387333759,3.6731866912667783,5.087394169729601,-1.4142074784628225,0.19373468219734813,374.6408323954351,361.3191743184321,367.9800033569336,0.036202124994496654,0.5008321419293176,2174525.0,1.0927903795081684,0.06284104123803558,364.81787109375,366.1352233886719,371.1257019042969,362.4236145019531,82.72592798871803,82.98872761446617,81.96568519126761,82.61329650878906,8792400,0.005138806248625061,0.0267117100502694,0.04910601180357976,0.023845370585127812,81.35560760498046,1.0154591544557723,81.45791625976562,1.014183768773792,84.31634483337402,0.9798016822485544,0.015562925721739236,87.76607513427734,78.74637603759766,0.11454113256428727,50.323782931801254,-0.24932574308517985,0.3642973088679027,-0.6136230519530825,-3.782248033622352,90.74873172367715,77.88395794307088,84.31634483337402,0.15257746058643362,0.36761925599093614,9455530.0,0.9298685531112482,-0.29553157224238635,82.19093322753906,81.41191864013672,80.4639663696289,78.74637603759766,165.7899627685547,0
