Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_return_1d,AAPL_return_3d,AAPL_return_5d,AAPL_return_7d,AAPL_sma_5,AAPL_price_to_sma_5,AAPL_sma_10,AAPL_price_to_sma_10,AAPL_sma_20,AAPL_price_to_sma_20,AAPL_volatility_14d,AAPL_rolling_max_14d,AAPL_rolling_min_14d,AAPL_price_range_14d,AAPL_rsi_14,AAPL_macd,AAPL_macd_signal,AAPL_macd_diff,AAPL_roc_10,AAPL_bb_high,AAPL_bb_low,AAPL_bb_mid,AAPL_bb_width,AAPL_bb_position,AAPL_volume_sma_20,AAPL_volume_ratio,AAPL_volume_change,AAPL_close_lag_1,AAPL_close_lag_2,AAPL_close_lag_3,AAPL_close_lag_5,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_return_1d,MSFT_return_3d,MSFT_return_5d,MSFT_return_7d,MSFT_sma_5,MSFT_price_to_sma_5,MSFT_sma_10,MSFT_price_to_sma_10,MSFT_sma_20,MSFT_price_to_sma_20,MSFT_volatility_14d,MSFT_rolling_max_14d,MSFT_rolling_min_14d,MSFT_price_range_14d,MSFT_rsi_14,MSFT_macd,MSFT_macd_signal,MSFT_macd_diff,MSFT_roc_10,MSFT_bb_high,MSFT_bb_low,MSFT_bb_mid,MSFT_bb_width,MSFT_bb_position,MSFT_volume_sma_20,MSFT_volume_ratio,MSFT_volume_change,MSFT_close_lag_1,MSFT_close_lag_2,MSFT_close_lag_3,MSFT_close_lag_5,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,GOOGL_return_1d,GOOGL_return_3d,GOOGL_return_5d,GOOGL_return_7d,GOOGL_sma_5,GOOGL_price_to_sma_5,GOOGL_sma_10,GOOGL_price_to_sma_10,GOOGL_sma_20,GOOGL_price_to_sma_20,GOOGL_volatility_14d,GOOGL_rolling_max_14d,GOOGL_rolling_min_14d,GOOGL_price_range_14d,GOOGL_rsi_14,GOOGL_macd,GOOGL_macd_signal,GOOGL_macd_diff,GOOGL_roc_10,GOOGL_bb_high,GOOGL_bb_low,GOOGL_bb_mid,GOOGL_bb_width,GOOGL_bb_position,GOOGL_volume_sma_20,GOOGL_volume_ratio,GOOGL_volume_change,GOOGL_close_lag_1,GOOGL_close_lag_2,GOOGL_close_lag_3,GOOGL_close_lag_5,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,NVDA_return_1d,NVDA_return_3d,NVDA_return_5d,NVDA_return_7d,NVDA_sma_5,NVDA_price_to_sma_5,NVDA_sma_10,NVDA_price_to_sma_10,NVDA_sma_20,NVDA_price_to_sma_20,NVDA_volatility_14d,NVDA_rolling_max_14d,NVDA_rolling_min_14d,NVDA_price_range_14d,NVDA_rsi_14,NVDA_macd,NVDA_macd_signal,NVDA_macd_diff,NVDA_roc_10,NVDA_bb_high,NVDA_bb_low,NVDA_bb_mid,NVDA_bb_width,NVDA_bb_position,NVDA_volume_sma_20,NVDA_volume_ratio,NVDA_volume_change,NVDA_close_lag_1,NVDA_close_lag_2,NVDA_close_lag_3,NVDA_close_lag_5,future_close,target
2024-01-11,184.79480792904317,185.3000462697353,181.90212796654464,183.85369873046875,49128400,-0.0032225374110997906,0.00016169882713557016,0.02022985543160072,-0.0002693265889397445,183.00371704101562,1.0046446143455252,184.4153854370117,0.9969542307697814,189.08181915283203,0.9723499570408858,0.012586326911756304,192.858642578125,179.48492431640625,0.07451165223293515,39.362939771371046,-2.2659449752771366,-1.6398519143427428,-0.6260930609343938,-3.914049384314903,200.1441517009566,178.01948660470745,189.08181915283203,0.11701106534397211,0.2636971949803835,56250910.0,0.8733796484359098,0.04991141818523759,184.44808959960938,183.40789794921875,183.823974609375,180.20811462402344,380.3293303889791,384.9405699760392,374.79189779905875,378.9794616699219,27850800,0.004859388534629749,0.026528519886511726,0.04536078603756688,0.03710197020494599,371.58571166992186,1.0198978318266658,369.1322845458984,1.0266765534641256,368.05091400146483,1.0296930322754572,0.008595438266689565,378.9794616699219,362.34747314453125,0.045900660990001015,65.57793555332867,1.036170674478683,-0.21965230271206365,1.2558229771907465,2.822987361409118,376.67459266752866,359.427235335401,368.05091400146483,0.046861335418553,1.133636067138228,25224380.0,1.1041222816973102,0.09158037485008341,377.1467590332031,370.26934814453125,369.1855163574219,362.53460693359375,142.50711100247338,144.22525640452344,139.67662720148994,141.1067657470703,24008700,-0.0014057418149662215,0.023336196844619295,0.04171854096796879,0.028298529914438708,139.01718139648438,1.015031122984909,138.37362060546874,1.0197519233047627,137.3020149230957,1.027710815650489,0.01130641128400056,141.30540466308594,134.8002471923828,0.0482577562444612,61.89710473558981,1.2320588964964543,0.9969799936640658,0.23507890283238853,1.218221040461466,143.5481677763142,131.0558620698772,137.3020149230957,0.09098413969695966,0.8045675404832688,27039590.0,0.8879091731790312,0.12610106847027702,141.30540466308594,139.98452758789062,137.8889617919922,135.45574951171875,54.971434569987615,55.318260772566724,53.53315663291465,54.79452133178711,596759000,0.00868431454847407,0.04916453545284605,0.1421724077361768,0.13814151646871942,52.70597381591797,1.0396263907989565,50.618719482421874,1.082495209125457,49.77888984680176,1.1007582029334388,0.020904905331962587,54.79452133178711,47.54515838623047,0.15247321055630608,74.59955683668363,1.3053845968500468,0.6786115715962635,0.6267730252537833,10.937513395051035,53.911472424930366,45.646307268673155,49.77888984680176,0.1660375549091969,1.106839838062791,413022300.0,1.4448590306140854,0.11795330051180608,54.3227653503418,53.113372802734375,52.22681427001953,47.97394943237305,184.18060302734375,1
2024-01-12,184.3192926371913,184.99293868218925,183.45743685571247,184.18060302734375,40477800,0.0017780675566079207,0.004213041459855571,0.026161967245002193,0.009063755769396886,183.94285278320314,1.0012925223271427,183.65655059814452,1.0028534371765803,188.4854507446289,0.9771608487536918,0.012645418622314388,191.7887725830078,179.48492431640625,0.06855087308007907,40.42410778066599,-2.1956498587978217,-1.7510115032337588,-0.44463835556406295,-3.957026584668561,199.2503753472447,177.7205261420131,188.4854507446289,0.11422552308507611,0.30005211944359034,54754590.0,0.7392585717471357,-0.17608145186898005,183.85369873046875,184.44808959960938,183.40789794921875,179.48492431640625,379.82682931782017,382.969968033559,378.99917320808413,382.7630615234375,21661200,0.009983654092608818,0.033742229653936695,0.05634257140455623,0.048219126151714864,375.6688293457031,1.0188842715273725,370.43190612792966,1.0332885887838432,368.7455581665039,1.038014026329245,0.008710859468865947,382.7630615234375,362.34747314453125,0.05634257140455617,69.28853649777494,1.9565890372221588,0.21559596527478087,1.7409930719473778,3.5147055425155074,379.4969734147521,357.99414291825565,368.7455581665039,0.058313463092040975,1.1518910782102634,24759665.0,0.8748583633906194,-0.22224137188159765,378.9794616699219,377.1467590332031,370.26934814453125,362.34747314453125,141.69271880711432,142.2190871323883,140.8485503393483,141.6728515625,18785500,0.004011755300552977,0.01206078988657766,0.050983618452188795,0.026849893683826176,140.3917022705078,1.0091255342821022,138.61396026611328,1.0220677000391174,137.80256042480468,1.0280857708722129,0.010693477810120377,141.6728515625,134.8002471923828,0.05098361845218886,63.17606244140446,1.3931374355925357,1.07621148204976,0.31692595354277575,1.725716961557496,143.75831388466398,131.8468069649454,137.80256042480468,0.0864389375857671,0.8249203617796121,26473625.0,0.7095930383542111,-0.21755446983801707,141.1067657470703,141.30540466308594,139.98452758789062,134.8002471923828,54.59262399501641,54.94245086657465,54.302772237512634,54.682579040527344,352994000,-0.0020429467862661532,0.029544466016516724,0.11432463564695183,0.15011876911454225,53.82801055908203,1.0158759068479288,51.137259292602536,1.0693294829830207,50.109823608398436,1.091254670299069,0.02095942835994324,54.79452133178711,47.54515838623047,0.15247321055630608,73.79043881769678,1.4922712651867656,0.841343510314364,0.6509277548724015,10.47614834514788,54.67722640060721,45.54242081618966,50.109823608398436,0.1822957042476308,1.0005859610115035,408282400.0,0.8645829455298587,-0.40848148079878144,54.79452133178711,54.3227653503418,53.113372802734375,49.07239532470703,181.9120635986328,0
2024-01-16,180.45581490048966,182.53615938638256,179.23731122014215,181.9120635986328,65603000,-0.012316929097979656,-0.013749266834271023,-0.010400770709070972,0.009455450872256188,183.5604705810547,0.9910198150113481,182.7748825073242,0.9952793354488584,187.76822509765626,0.9688117545128964,0.012869185755144145,191.76895141601562,179.48492431640625,0.0684404394764342,35.748727081207306,-2.2965197948004175,-1.8601131615470907,-0.43640663325332674,-4.622628293915669,198.2748780223504,177.2615721729621,187.76822509765626,0.11191087223868419,0.22131174689993313,54693160.0,1.1994735721980592,0.620715552722727,184.18060302734375,183.85369873046875,184.44808959960938,183.823974609375,387.8768030229654,388.24136259684576,381.925527346388,384.5365905761719,27202300,0.004633490613424218,0.019594047584850616,0.041580922161334355,0.060689333436816595,378.7390441894531,1.0153074959544406,371.83399963378906,1.0341619942094948,369.9446762084961,1.0394435041402028,0.008723986808522875,384.5365905761719,362.34747314453125,0.06123712479371961,70.87347979584999,2.796895325205412,0.7318558372609072,2.065039487944505,3.784168050607126,382.03984723449554,357.84950518249667,369.9446762084961,0.06538908006440806,1.1032124033760833,23955905.0,1.1355154397214382,0.2558076191531402,382.7630615234375,378.9794616699219,377.1467590332031,369.1855163574219,141.02731279231332,143.36122156572418,140.48107721191207,141.5139617919922,22670500,-0.001121525886967234,0.0014759317196926247,0.02628926893704797,0.04472465954462357,141.1167022705078,1.0028151134138812,138.8920425415039,1.0188773899678578,138.32644653320312,1.0230434261753696,0.010542592232320186,141.6728515625,134.8002471923828,0.05098361845218886,62.54151376426534,1.490787392671848,1.1591266641741775,0.3316607284976705,2.0044401598545534,143.61525105239173,133.03764201401452,138.32644653320312,0.07646845056370484,0.8013455353874646,25671030.0,0.8831161040285489,0.20680844268185572,141.6728515625,141.1067657470703,141.30540466308594,137.8889617919922,54.990429652443055,56.80651660434578,54.87248875685251,56.35374450683594,449580000,0.0305612042378256,0.037387256399703084,0.0790193752864119,0.17467386307803467,54.65339660644531,1.0311114771627954,51.822915649414064,1.0874290610754762,50.5112226486206,1.1156677972112974,0.021489168631310406,56.35374450683594,47.54515838623047,0.1852677837152083,77.6821295627995,1.7549988486297678,1.0240745779774447,0.7309242706523231,13.852432478132254,55.743566214925934,45.27887908231527,50.5112226486206,0.20717548663210672,1.0583083167396883,411199800.0,1.0933371076542353,0.27361938163254895,54.682579040527344,54.79452133178711,54.3227653503418,52.22681427001953,180.97093200683594,0
2024-01-17,179.57413473456663,181.21859313457642,178.61320834965068,180.97093200683594,47317400,-0.00517355239217876,-0.01567967761072342,-0.01328713741137555,0.00827928972914771,183.0730773925781,0.9885174520706047,182.48165283203124,0.991721245386867,187.03069229125975,0.9676001825679656,0.012872420959641383,191.76895141601562,179.48492431640625,0.0684404394764342,33.99223975247659,-2.4244538056033207,-1.9729812903583368,-0.4514725152449839,-1.5944781245576565,197.26804444259417,176.79334013992533,187.03069229125975,0.10947242964156881,0.2040367374861703,50632110.0,0.9345334413280426,-0.2787311555873969,181.9120635986328,184.18060302734375,183.85369873046875,183.40789794921875,382.280251053988,384.3789342645235,379.15680784896807,383.74835205078125,22234100,-0.002049840105487921,0.012583506134727918,0.03640323989494432,0.05906175837388483,381.4348449707031,1.0060652746087102,373.6666748046875,1.026980402390348,370.86791076660154,1.0347305358869017,0.008799649593755145,384.5365905761719,362.34747314453125,0.06123712479371961,69.16502386056347,3.3605020750163135,1.2575850848119887,2.1029169902043248,5.015234920935834,384.1587720833299,357.5770494498732,370.86791076660154,0.07167436669975309,0.9845600663956943,21142495.0,1.0516308505689607,-0.18263896802843882,384.5365905761719,382.7630615234375,378.9794616699219,370.26934814453125,140.38177288213018,140.86840673304152,137.94854301050196,140.50094604492188,20968600,-0.007158415567216747,-0.004293342696510716,0.00368911097483271,0.04228997328471662,141.21998596191406,0.9949083700009281,139.21978302001952,1.0092024495162308,138.76690826416015,1.0124960468057758,0.010743135169185658,141.6728515625,134.8002471923828,0.05098361845218886,58.50670486643487,1.469494366199342,1.2212002045792105,0.24829416162013151,2.388369193119778,143.16431371881188,134.36950280950842,138.76690826416015,0.06337830120536694,0.6971660105764637,24177105.0,0.8672915967399736,-0.07507112767693702,141.5139617919922,141.6728515625,141.1067657470703,139.98452758789062,56.318761351488625,56.442699756892196,54.71256826860131,56.02490997314453,474394000,-0.005835185160615541,0.022454592383557515,0.0548174031655595,0.14167873001579445,55.235704040527345,1.014287967290833,52.61102104187012,1.0648892354428456,50.869193649291994,1.1013524287292156,0.021932136972191006,56.35374450683594,47.54515838623047,0.1852677837152083,75.31245859257545,1.9146077463760633,1.2021812116571686,0.7124265347188947,16.36980202958285,56.561584062152654,45.17680323643133,50.869193649291994,0.22380501849924206,0.9528603934301809,410922100.0,1.1544621231128722,0.05519373637617342,56.35374450683594,54.682579040527344,54.79452133178711,53.113372802734375,186.86524963378906,1
2024-01-18,184.34900450558874,187.37047281337263,184.09144241490495,186.86524963378906,78005800,0.032570521473197056,0.014576163625909855,0.013104825533442721,0.016544496064111014,183.55650939941407,1.018025730850957,182.91555480957032,1.0215929958954595,186.67108764648438,1.0010401288691926,0.016145082409724783,191.76895141601562,179.48492431640625,0.0684404394764342,50.422286485263754,-2.026855925813294,-1.9837562174493284,-0.04309970836396548,2.377203418246672,196.38791987768485,176.9542554152839,186.67108764648438,0.10410645112436585,0.5099910126409939,51744805.0,1.5075097876975283,0.6485647985730407,180.97093200683594,181.9120635986328,184.18060302734375,184.44808959960938,385.96536176222264,388.2020030573515,384.3888608619859,388.0837707519531,23392100,0.011297556531521424,0.01390079075901074,0.028999352259545974,0.05118904604111063,383.62224731445315,1.0116299914010016,375.95949401855466,1.0322488909744094,371.9133270263672,1.0434790650146277,0.00897710956572504,388.0837707519531,362.34747314453125,0.07102656845948617,73.01765778203364,4.109623361428703,1.8279927401353318,2.2816306212933712,6.279020089394286,387.04031354244063,356.78634051029377,371.9133270263672,0.08134683764640134,1.034489923303751,21221955.0,1.1022594289734382,0.05208216208436589,383.74835205078125,384.5365905761719,382.7630615234375,377.1467590332031,141.07699481176041,143.22220297005774,141.01740822196385,142.4971923828125,25746400,0.014208063319747222,0.005818622348748637,0.008434126936391007,0.03341986574510525,141.45834350585938,1.0073438501484369,139.67266082763672,1.0202225083881047,139.1482780456543,1.0240672352126372,0.011091720348313069,142.4971923828125,134.8002471923828,0.057098895222683396,63.50346836888675,1.5953101431685752,1.2960221922970836,0.2992879508714916,3.2824745424024915,143.449546624415,134.8470094668936,139.1482780456543,0.0618228071403005,0.8892937950555853,23851525.0,1.0794446057432387,0.22785498316530428,140.50094604492188,141.5139617919922,141.6728515625,141.30540466308594,57.23130379027645,57.57113355960741,56.07888171171816,57.0783805847168,491650000,0.01880361096657257,0.043812884948492226,0.050726711289517556,0.09289416523883731,55.786827087402344,1.0231515855040645,53.56434326171875,1.0656040400948863,51.220517539978026,1.1143655575164124,0.021975275548185975,57.0783805847168,47.54515838623047,0.20050879042285913,77.66326225465113,2.101876102554833,1.3821201898367015,0.7197559127181314,20.050879042285914,57.50437004553716,44.936665034418894,51.220517539978026,0.2453646627312789,0.9661044351022322,414875250.0,1.1850550255769656,0.03637482767488631,56.02490997314453,56.35374450683594,54.682579040527344,54.3227653503418,189.7678680419922,1
2024-01-19,187.55873492259758,190.15421881279246,187.05351164263914,189.7678680419922,68903000,0.015533216656877347,0.043184626065769116,0.03216780163989874,0.03467664241228241,184.73934326171874,1.0272195661816854,183.87153015136718,1.0320677044769846,186.40460510253905,1.0180428103565524,0.016765492102721623,190.72874450683594,179.48492431640625,0.06264492816459862,56.20356222696126,-1.4607016350007314,-1.879145300959609,0.4184436659588777,5.304840704822703,195.45169511997017,177.35751508510793,186.40460510253905,0.09706938315664912,0.6858753993258111,53154250.0,1.2962839283782577,-0.11669388686482285,186.86524963378906,180.97093200683594,181.9120635986328,183.85369873046875,389.94597903844516,392.813232421875,387.71917062186213,392.813232421875,29331100,0.012186703042897262,0.021523678236450294,0.0365026924968348,0.06088509456781699,386.3890014648438,1.0166263297678668,378.9873565673828,1.0364811005298906,373.16516265869143,1.0526524759792604,0.009253808969553561,392.813232421875,362.34747314453125,0.08407885120035521,76.47130043016048,5.026987427170866,2.4677916775424387,2.559195749628427,8.351926935854555,390.67218769202964,355.6581376253532,373.16516265869143,0.0938299004580483,1.0611481598320738,21658325.0,1.3542644687435432,0.25388913351088616,388.0837707519531,383.74835205078125,384.5365905761719,378.9794616699219,143.74855374619364,145.44683196408025,143.39101909701728,145.3773193359375,34271900,0.020211815439757252,0.02730018646233634,0.03026469755902439,0.03852419864517498,142.3124542236328,1.0215361693326468,140.6648178100586,1.0335016360113747,139.6314453125,1.0411502868181164,0.012108073736131953,145.3773193359375,134.8002471923828,0.07846478299449564,69.25593760591417,1.9054573020898715,1.417909214255641,0.4875480878342304,7.324583755199258,144.4239823418717,134.83890828312832,139.6314453125,0.06864552635183031,1.099460576749137,24291280.0,1.4108725435629577,0.3311336730572041,142.4971923828125,140.50094604492188,141.5139617919922,141.1067657470703,57.95993551231964,59.470179816121735,57.19631847450879,59.461185455322266,543501000,0.04174618912092054,0.055141694233102445,0.08516661903619838,0.11951439567138711,56.720159912109374,1.0483254198764644,54.71306686401367,1.0867821685651398,51.71462001800537,1.149794495920492,0.023310028264600224,59.461185455322266,47.54515838623047,0.2506254574291794,81.86875494703338,2.414724620833738,1.588641076036109,0.8260835447976289,23.944737005950103,58.89467211207864,44.5345679239321,51.71462001800537,0.2776797776556573,1.039450503688633,418828100.0,1.297670810530621,0.10546323604189967,57.0783805847168,56.02490997314453,56.35374450683594,54.79452133178711,192.0760498046875,1
2024-01-22,190.50092877344645,193.50258021639056,190.46129453087994,192.0760498046875,60133900,0.012163185403887944,0.06136409684529931,0.042867960293145435,0.04135559344440232,186.3184326171875,1.0309020267432674,185.13064270019532,1.0375162480029831,186.35804443359376,1.0306829006951255,0.017034459251683055,192.0760498046875,179.48492431640625,0.07015143771119683,60.1800749135114,-0.8163588262573853,-1.6665880060191645,0.8502291797617791,7.015143771119684,195.27741685853337,177.43867200865415,186.35804443359376,0.09572296652981793,0.8205385479311037,53548805.0,1.1229737059491804,-0.12726731782360712,189.7678680419922,186.86524963378906,180.97093200683594,184.18060302734375,394.14335115597686,394.73454265352376,387.80782060564184,390.6849365234375,27016900,-0.00541808605915739,0.018075867780503962,0.02069655041547147,0.03589631135884286,387.97337646484374,1.0069890364212646,381.82110290527345,1.023214624730585,374.4406433105469,1.0433828258312712,0.009605865248330151,392.813232421875,362.34747314453125,0.08407885120035521,72.00483096696335,5.518653761114422,3.0779640942568354,2.4406896668575864,7.820521868963924,393.1117308846338,355.76955573645995,374.4406433105469,0.0997278896276323,0.9350119710068636,21693335.0,1.2454009491855447,-0.07889918891551972,392.813232421875,388.0837707519531,383.74835205078125,382.7630615234375,146.09238746431797,147.37354444028344,144.84100862508816,144.989990234375,32200400,-0.002664302130014229,0.03195027731712119,0.023414074293631515,0.026075333636913722,142.97588195800782,1.0140870491497211,141.6837921142578,1.0233350482139196,140.01132583618164,1.035559011876072,0.012059439390340817,145.3773193359375,134.8002471923828,0.07846478299449564,67.71028972383233,2.095837429301355,1.553494857264784,0.5423425720365709,7.559142697601804,145.22009653143644,134.80255514092684,140.01132583618164,0.07440499065553098,0.9779116503178891,23445940.0,1.373389166738463,-0.06044310353379878,145.3773193359375,142.4971923828125,140.50094604492188,141.6728515625,60.018906048230285,60.30076621768796,59.04039658553907,59.62410354614258,452955000,0.0027399065385724786,0.0642427372881691,0.09036743680200021,0.09758962309100161,57.708464813232425,1.0331951081892392,55.76823768615723,1.069140894888677,52.29148063659668,1.1402259568916107,0.023199799919305777,59.62410354614258,47.54515838623047,0.2540520542972949,82.11667458726761,2.6453119444415165,1.7999752497171908,0.8453366947243257,21.50232967356896,60.04402718622719,44.53893408696617,52.29148063659668,0.29651279540188874,0.9729170513587806,421581150.0,1.0744194800929785,-0.16659766955350586,59.461185455322266,57.0783805847168,56.02490997314453,54.682579040527344,193.35397338867188,1
2024-01-23,193.19548176740474,193.91864797179585,192.01661247228014,193.35397338867188,42355600,0.00665321670913066,0.03472407934380062,0.06289802646230358,0.05167301350913056,188.6068145751953,1.0251696038882196,186.083642578125,1.0390702305147241,186.3828109741211,1.0374023890836088,0.013453792626368066,193.35397338867188,179.48492431640625,0.07727138713787725,62.22504564065222,-0.20028598277869492,-1.3733276013710707,1.1730416185923758,5.184306780194517,195.37668667207345,177.38893527616875,186.3828109741211,0.0965097119304755,0.8875505204134583,53342460.0,0.7940316213387983,-0.29564521842089075,192.0760498046875,189.7678680419922,186.86524963378906,181.9120635986328,389.9361075398463,393.51278467024315,388.1428376176736,393.0398254394531,20525900,0.006027590766541691,0.012770579604236332,0.022112940801135128,0.03710059565649315,389.6740234375,1.0086374810726715,384.20653381347654,1.0229909979361906,375.6900146484375,1.0461811869214868,0.008167459241186406,393.0398254394531,362.34747314453125,0.08470419851025006,73.82642674700367,6.028826172619972,3.6681365099294627,2.3606896626905094,6.461333943267977,395.77458030280377,355.60544899407125,375.6900146484375,0.10692094477496802,0.9319189941566866,21834230.0,0.9400789494294051,-0.2402570243070078,390.6849365234375,392.813232421875,388.0837707519531,384.5365905761719,144.89068966831204,146.17184682560335,144.50336167617556,146.03280639648438,21636100,0.007192332108055588,0.02481181526842713,0.03193214681625767,0.03491002450048253,143.87965087890626,1.0149649759672428,142.49817657470703,1.0248047372025442,140.34005889892578,1.0405639526035726,0.011381757714398368,146.03280639648438,134.8002471923828,0.08332743773140709,69.67274157561127,2.3042990754695154,1.7036557009057305,0.6006433745637849,5.906088854869553,146.16152557846883,134.51859221938273,140.34005889892578,0.08296229494581765,0.9889444371092274,23153330.0,0.9344703332090891,-0.32807977540651667,144.989990234375,145.3773193359375,142.4971923828125,141.5139617919922,59.540141345229216,59.87997107909174,58.55563444803404,59.84299087524414,294654000,0.00367112151098703,0.048435331595017006,0.06191685040529893,0.09213456785009533,58.406314086914065,1.0245979704555943,56.52985534667969,1.058608597319877,52.835357666015625,1.1326315088756542,0.020284161078186078,59.84299087524414,47.54515838623047,0.2586558317697232,82.46361850896824,2.8132866208780456,2.0026375239493617,0.8106490969286839,14.58288565304399,61.08831682689133,44.58239850513992,52.835357666015625,0.31240288796924764,0.9245527617808392,421292600.0,0.6994046418095167,-0.3494850481835944,59.62410354614258,59.461185455322266,57.0783805847168,56.35374450683594,192.68032836914062,0
2024-01-24,193.59171936806808,194.542744606446,192.5218216434054,192.68032836914062,53631300,-0.0034839988427707302,0.01534748931522989,0.06470318869696912,0.04614886259512896,190.94869384765624,1.0090685853178232,187.0108856201172,1.0303161109056507,186.42738876342773,1.0335408849911412,0.013239243322887204,193.35397338867188,179.48492431640625,0.07727138713787725,60.4623292908692,0.23093656805002638,-1.0524747674868513,1.2834113355368777,5.055633112642286,195.5361050416847,177.31867248517077,186.42738876342773,0.09771864894611301,0.8432393443101871,54166545.0,0.9901185316508557,0.2662150931635958,193.35397338867188,192.0760498046875,189.7678680419922,180.97093200683594,395.64108304053997,399.6709942481896,394.5670995707582,396.6460876464844,24867000,0.009175309914203122,0.009757449363347659,0.03360987878326149,0.03627054833293197,392.2535705566406,1.0111981570584823,386.8442077636719,1.0253380551811198,377.06846313476564,1.0519206097188818,0.00803784722199706,396.6460876464844,362.34747314453125,0.09465669569681882,76.36292310899132,6.647508367122612,4.264010881368092,2.3834974857545195,7.123662715839283,398.86008113523087,355.2768451343004,377.06846313476564,0.11558441042403926,0.9492008007689189,22222205.0,1.1190158672372972,0.21149377128408497,393.0398254394531,390.6849365234375,392.813232421875,383.74835205078125,147.5225193379935,148.8235587881105,147.08554599350785,147.68142700195312,25233500,0.011289385215214498,0.015849154988827996,0.051106281908845475,0.04241162207991844,145.3157470703125,1.0162795841423569,143.2678665161133,1.030806353114384,140.69808807373047,1.0496335026568602,0.011524863434049123,147.68142700195312,134.8002471923828,0.09555753849016824,72.51657034164309,2.5728778029552473,1.877500121315634,0.6953776816396133,5.498392962915082,147.34258468754504,134.0535914599159,140.69808807373047,0.09445041798055749,1.0254979672729154,23088395.0,1.09290836370393,0.16626841251427016,146.03280639648438,144.989990234375,145.3773193359375,140.50094604492188,60.27377702467032,62.81749966312902,59.90795933203634,61.33124542236328,560271000,0.02486932095726524,0.03145009559969392,0.09471385945577304,0.12158655459371004,59.46758117675781,1.0313391634353855,57.35164260864258,1.0693895175919688,53.461643600463866,1.1472008956685187,0.01866925481605621,61.33124542236328,47.97394943237305,0.27842810833866155,84.64487017605285,3.0315516261654167,2.208420344392573,0.8231312817728438,15.472323044048588,62.27813456393268,44.64515263699505,53.461643600463866,0.3298249125805896,0.946300112738002,436680800.0,1.2830218319651334,0.9014539086521818,59.84299087524414,59.62410354614258,59.461185455322266,56.02490997314453,192.35342407226562,0
2024-01-25,193.39360373027958,194.43378338829353,191.30334341188293,192.35342407226562,54822100,-0.0016966148004933235,0.0014440856518038725,0.029369689919511943,0.05739784523950231,192.04632873535155,1.0015990690316048,187.80141906738282,1.0242383951489182,186.48286514282228,1.0314804200640484,0.012479226536695297,193.35397338867188,179.48492431640625,0.07727138713787725,59.580277792869694,0.5400794025035793,-0.7339639334887652,1.2740433359923444,4.285940011532108,195.72084280539704,177.2448874802475,186.48286514282228,0.09907588727253458,0.817740480864463,55461685.0,0.9884679846997075,0.02220345208861252,192.68032836914062,193.35397338867188,192.0760498046875,186.86524963378906,398.3802111244257,401.03069519921775,396.6164992894369,398.922119140625,21021200,0.0057381922197834445,0.02108395243104888,0.02792785786344898,0.03741003825643352,394.421240234375,1.0114113502193125,389.02174377441406,1.025449413881482,378.55677337646483,1.0537973355555506,0.007101085156026461,398.922119140625,362.34747314453125,0.10093804623140024,77.8236434347168,7.238039568990587,4.858816618892591,2.3792229500979953,5.7737099911031775,401.9877169329887,355.125829819941,378.55677337646483,0.12379090907573008,0.9345822803727821,22639610.0,0.9285142279394389,-0.15465476334097394,396.6460876464844,393.0398254394531,390.6849365234375,388.0837707519531,149.04203864825777,152.0016216209964,148.5156551679274,150.82969665527344,29149100,0.021317979635168793,0.040276617795880876,0.05847486629824972,0.06582908672272358,146.98224792480468,1.0261762817264646,144.22029571533204,1.0458285077503051,141.21204299926757,1.0681078855013504,0.010182476203468344,150.82969665527344,134.8002471923828,0.11891261178485736,76.95974559846026,3.0051262050627088,2.103025338065049,0.9021008669976598,6.74021776795887,149.18815009628761,133.23593590224752,141.21204299926757,0.11296638626014947,1.102903994330713,23706835.0,1.2295652287620848,0.1551746685953197,147.68142700195312,146.03280639648438,144.989990234375,142.4971923828125,62.3187472904737,62.687565633845296,60.81949912329837,61.586116790771484,482777000,0.0041556529082853455,0.03290637725245671,0.0789744936677772,0.09284870650078703,60.36912841796875,1.0201591178255358,58.07797775268555,1.0604039461054362,54.07823448181152,1.138833717130413,0.018903204474984683,61.586116790771484,49.07239532470703,0.2550053117085978,84.98921821888773,3.188340994441184,2.404404474402295,0.7839365200388886,13.370732129681587,63.344886473300896,44.811582490322145,54.07823448181152,0.342712815249399,0.9051022049741001,448609650.0,1.0761627619914105,-0.13831520817604337,61.33124542236328,59.84299087524414,59.62410354614258,57.0783805847168,190.61978149414062,0
