Date,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_return_1d,AMZN_return_3d,AMZN_return_5d,AMZN_return_7d,AMZN_sma_5,AMZN_price_to_sma_5,AMZN_sma_10,AMZN_price_to_sma_10,AMZN_sma_20,AMZN_price_to_sma_20,AMZN_volatility_14d,AMZN_rolling_max_14d,AMZN_rolling_min_14d,AMZN_price_range_14d,AMZN_rsi_14,AMZN_macd,AMZN_macd_signal,AMZN_macd_diff,AMZN_roc_10,AMZN_bb_high,AMZN_bb_low,AMZN_bb_mid,AMZN_bb_width,AMZN_bb_position,AMZN_volume_sma_20,AMZN_volume_ratio,AMZN_volume_change,AMZN_close_lag_1,AMZN_close_lag_2,AMZN_close_lag_3,AMZN_close_lag_5,WMT_Open,WMT_High,WMT_Low,WMT_Close,WMT_Volume,WMT_return_1d,WMT_return_3d,WMT_return_5d,WMT_return_7d,WMT_sma_5,WMT_price_to_sma_5,WMT_sma_10,WMT_price_to_sma_10,WMT_sma_20,WMT_price_to_sma_20,WMT_volatility_14d,WMT_rolling_max_14d,WMT_rolling_min_14d,WMT_price_range_14d,WMT_rsi_14,WMT_macd,WMT_macd_signal,WMT_macd_diff,WMT_roc_10,WMT_bb_high,WMT_bb_low,WMT_bb_mid,WMT_bb_width,WMT_bb_position,WMT_volume_sma_20,WMT_volume_ratio,WMT_volume_change,WMT_close_lag_1,WMT_close_lag_2,WMT_close_lag_3,WMT_close_lag_5,HD_Open,HD_High,HD_Low,HD_Close,HD_Volume,HD_return_1d,HD_return_3d,HD_return_5d,HD_return_7d,HD_sma_5,HD_price_to_sma_5,HD_sma_10,HD_price_to_sma_10,HD_sma_20,HD_price_to_sma_20,HD_volatility_14d,HD_rolling_max_14d,HD_rolling_min_14d,HD_price_range_14d,HD_rsi_14,HD_macd,HD_macd_signal,HD_macd_diff,HD_roc_10,HD_bb_high,HD_bb_low,HD_bb_mid,HD_bb_width,HD_bb_position,HD_volume_sma_20,HD_volume_ratio,HD_volume_change,HD_close_lag_1,HD_close_lag_2,HD_close_lag_3,HD_close_lag_5,NKE_Open,NKE_High,NKE_Low,NKE_Close,NKE_Volume,NKE_return_1d,NKE_return_3d,NKE_return_5d,NKE_return_7d,NKE_sma_5,NKE_price_to_sma_5,NKE_sma_10,NKE_price_to_sma_10,NKE_sma_20,NKE_price_to_sma_20,NKE_volatility_14d,NKE_rolling_max_14d,NKE_rolling_min_14d,NKE_price_range_14d,NKE_rsi_14,NKE_macd,NKE_macd_signal,NKE_macd_diff,NKE_roc_10,NKE_bb_high,NKE_bb_low,NKE_bb_mid,NKE_bb_width,NKE_bb_position,NKE_volume_sma_20,NKE_volume_ratio,NKE_volume_change,NKE_close_lag_1,NKE_close_lag_2,NKE_close_lag_3,NKE_close_lag_5,future_close,target
2024-01-11,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,49072700,0.009432101662268044,0.040777909613527896,0.07338994821912204,0.03501634266969478,150.9239990234375,1.0281995817754792,150.29100036621094,1.0325301734478938,151.15649948120117,1.0266180627918051,0.013709143628878602,155.17999267578125,144.57000732421875,0.07338994821912198,62.65640900350937,0.8810602791434974,0.7425481720281316,0.13851210711536577,1.1999454687843618,157.13998376006853,145.1730152023338,151.15649948120117,0.07916939462615051,0.8362165760834676,47424320.0,1.0347581156672356,0.10469859393360914,153.72999572753906,151.3699951171875,149.10000610351562,144.57000732421875,52.749729084083484,52.9262701579515,52.363954699169916,52.671268463134766,14355300,-0.0011159755891734235,0.018072830609628276,0.021234872992230924,0.011425721711178616,52.09064254760742,1.0111464533192633,51.923909759521486,1.0143933441660031,51.28100643157959,1.027110661983791,0.007180751813530052,52.7301139831543,50.60835266113281,0.04192512125870866,66.23606310000253,0.513860593812673,0.40445632856156616,0.10940426525110686,2.04586805145478,52.92933002921749,49.63268283394169,51.28100643157959,0.06428593010697373,0.9217199928301293,24025290.0,0.5975078760755853,-0.2865832749392453,52.7301139831543,52.082794189453125,51.73624801635742,51.57605743408203,342.27373131140195,346.02150233998344,338.6026573289163,341.7369689941406,3530400,-0.0007567917171060756,0.024717592772644403,0.052984464816160814,0.033180789433136404,335.552685546875,1.0184301414163521,332.24103088378905,1.028581473170522,333.6749603271484,1.0241612635814443,0.011571450861814117,341.99578857421875,324.22503662109375,0.054809931208035685,71.75641177986824,6.104997082938382,6.310883488871606,-0.2058864059332235,2.295343530982789,342.9987941538815,324.3511265004154,333.6749603271484,0.05588572674192625,0.9323333521816434,4224895.0,0.835618399983905,-0.14087557491543568,341.99578857421875,331.82598876953125,333.4938049316406,324.54132080078125,100.74979415402636,102.48019351751317,100.27611171944119,102.37385559082031,9537700,0.02052628684871549,0.022003507838712633,0.03519063664974098,-0.006100421711279447,100.17169952392578,1.0219838145639981,101.34817962646484,1.010120319557152,107.45194244384766,0.9527408557022499,0.03422188842031694,118.45011901855469,98.68104553222656,0.2003330363972692,41.74586541790981,-2.6233972387401963,-2.070350091358542,-0.5530471473816543,-1.1481342983407636,122.81279094124912,92.0910939464462,107.45194244384766,0.28591104354262836,0.33470682449975386,11512070.0,0.8284956571667823,0.40576591448405974,100.31476593017578,99.31906127929688,100.16976928710938,98.89372253417969,154.6199951171875,0
2024-01-12,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,40484200,-0.0036086969005325598,0.021470569497501257,0.06458268568755265,0.04142246814790762,152.79999694824218,1.0119109830189448,150.41499938964844,1.027955960140957,151.44549942016602,1.0209613075936594,0.013466724262490924,155.17999267578125,144.57000732421875,0.07338994821912198,60.96484693232311,1.1039606806674556,0.8148306737559965,0.28913000691145907,0.8084432096102712,157.51129889740494,145.3796999429271,151.44549942016602,0.0801053778483063,0.761671664958044,46810220.0,0.8648581442257695,-0.1750158438398539,155.17999267578125,153.72999572753906,151.3699951171875,145.24000549316406,52.75626387211818,52.81184216644291,52.432604021196376,52.73991775512695,13629000,0.0013033536877935514,0.01261690306559804,0.02941728774669472,0.01268046821294666,52.392068481445314,1.00663934988184,52.04650688171387,1.0133229089704137,51.399844360351565,1.026071545769292,0.0071174801665639335,52.73991775512695,51.13470458984375,0.03139185369620824,66.77081814802895,0.5488823201025568,0.43334152686976435,0.11554079323279243,2.379882157026414,53.1079651417088,49.69172357899433,51.399844360351565,0.06646404488628511,0.8922654092735155,22939305.0,0.5941330829334193,-0.05059455392781764,52.671268463134766,52.7301139831543,52.082794189453125,51.2327880859375,343.65398927170054,343.65398927170054,338.76559095426416,340.95098876953125,1956100,-0.0022999566799073445,0.02749935300076123,0.03723671220230096,0.051587478631344386,338.0007080078125,1.008728623023034,333.0413879394531,1.023749603252062,334.2649230957031,1.0200022952211287,0.011619027830483688,341.99578857421875,324.22503662109375,0.054809931208035685,70.14900597837449,6.258518683339275,6.300410527765139,-0.04189184442586402,2.4038542180624582,343.85855924497196,324.6712869464343,334.2649230957031,0.05740139324473532,0.8484635840779565,4031565.0,0.4851961955220863,-0.4459268071606617,341.7369689941406,341.99578857421875,331.82598876953125,328.71087646484375,102.47051652149563,102.77986118201788,101.23313787940663,101.56181335449219,6680900,-0.007932125166544401,0.022581285468339596,0.029192716866025092,0.009803856866921201,100.7478530883789,1.0080791822471815,100.98469772338868,1.0057148819981054,106.67326278686524,0.9520831246852757,0.03382562946031888,105.1966323852539,98.68104553222656,0.06602673104937391,40.034695160862796,-2.5278572566638218,-2.161851524419598,-0.36600573224422384,-3.455261778200454,121.56336444744896,91.78316112628151,106.67326278686524,0.27917214251399375,0.3283608282573448,11436970.0,0.5841494731559146,-0.299527139666796,102.37385559082031,100.31476593017578,99.31906127929688,98.68104553222656,153.16000366210938,0
2024-01-16,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,41384600,-0.009442449238027617,-0.003707747877908618,0.02723002945938857,0.05941755483643529,153.61199645996095,0.9970575683653107,150.53699951171876,1.0174243153437266,151.7324996948242,1.0094080303834463,0.013705845923223721,155.17999267578125,144.57000732421875,0.07338994821912198,56.66929373567161,1.1495504440698028,0.8817746278187578,0.26777581625104496,0.8029493228247137,157.54725846556173,145.9177409240867,151.7324996948242,0.0766448688637252,0.6227483394899377,45959410.0,0.9004597752669149,0.02224077541361824,154.6199951171875,155.17999267578125,153.72999572753906,149.10000610351562,52.77914783360422,53.09299777926674,52.7104933918272,52.90665054321289,17032500,0.0031614153981067705,0.0033479267675202706,0.022622485621404564,0.025798658822098863,52.6261489868164,1.0053300794718374,52.18316230773926,1.0138643999995058,51.55775051116943,1.0261628953681996,0.006636173145739819,52.90665054321289,51.13470458984375,0.034652511783965216,68.09260899635706,0.5833665466430489,0.46334653082442123,0.12002001581862765,2.6514390907448466,53.20901145707238,49.90648956526648,51.55775051116943,0.06405480958853005,0.9084454475200617,22246365.0,0.7656306996671142,0.24972485141976675,52.73991775512695,52.671268463134766,52.7301139831543,51.73624801635742,343.20346209601024,344.727486705307,341.430215980961,343.55810546875,3669400,0.007646602547268344,0.004568234307926966,0.030178373295936867,0.05859588116867909,340.01356811523436,1.0104246938531416,334.1800903320312,1.0280627583989252,334.58218841552736,1.0268272411503125,0.01170760136447703,343.55810546875,324.22503662109375,0.059628550124122215,72.36070164715015,6.515452110561455,6.343418844324403,0.17203326623705184,3.4280599842970543,344.93447698381055,324.22989984724416,334.58218841552736,0.06188188688291076,0.9335233216316338,3835295.0,0.956745178662919,0.8758754664894433,340.95098876953125,341.7369689941406,341.99578857421875,333.4938049316406,100.4791125486115,100.7497882095468,97.9850170293786,98.3330307006836,10547900,-0.031791305680402004,-0.019755169751097035,-0.018336256532260453,-0.005669640287858546,100.38050537109375,0.9796028654882648,100.32250595092773,0.9801692029980065,105.74039421081542,0.9299476461628873,0.015585194370026076,105.1966323852539,98.3330307006836,0.06979955398163679,34.05703213189672,-2.6817632116751753,-2.2658338618707132,-0.41592934980446206,-6.309295391939393,120.26132301611528,91.21946540551556,105.74039421081542,0.274652443159033,0.244941814347706,11484840.0,0.9184194120248954,0.5788142316155009,101.56181335449219,102.37385559082031,100.31476593017578,100.16976928710938,151.7100067138672,0
2024-01-17,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,34953400,-0.009467203666572499,-0.02236103960362934,0.0022462284973745472,0.044546963481130186,153.67999877929688,0.9871812071767463,150.71500091552736,1.0066019028782511,151.81949996948242,0.9992787932008915,0.013935904951221774,155.17999267578125,144.57000732421875,0.07338994821912198,52.69797283985828,1.0564993574845971,0.9167195737519257,0.13977978373267141,1.187230124085419,157.57796889648804,146.0610310424768,151.81949996948242,0.07585941105277182,0.49049285000898923,42202615.0,0.8282282981753619,-0.1554008012642384,153.16000366210938,154.6199951171875,155.17999267578125,151.3699951171875,52.75953454837417,52.958961682136234,52.5143390314571,52.65818786621094,14827800,-0.004696246586221031,-0.00024834406509466334,0.011047672954427101,0.027822022449422112,52.74122772216797,0.9984255228870577,52.24135513305664,1.007978980102883,51.69391555786133,1.0186534971851822,0.0068295061724432,52.90665054321289,51.2327880859375,0.032671703411254256,64.00665869637268,0.5839156667456322,0.48746035800866344,0.09645530873696878,1.1174540135907618,53.23273142309643,50.15509969262623,51.69391555786133,0.05953566676576064,0.8133163395746134,19487580.0,0.7608846249765235,-0.12944077498899165,52.90665054321289,52.73991775512695,52.671268463134766,52.082794189453125,341.8328731231205,344.8330092511302,339.3599049419439,340.94146728515625,2646100,-0.007616290059649811,-0.0023278187060821187,0.02747065879145505,0.03720774606501531,341.8366638183594,0.9973812155688518,335.1980346679687,1.0171344459787084,334.6636657714844,1.018758539261201,0.011989392914905684,343.55810546875,324.22503662109375,0.059628550124122215,66.99556816941521,6.433768392337072,6.361488753926937,0.07227963841013452,3.077573186472924,345.18779696721253,324.1395345757562,334.6636657714844,0.0628937782741809,0.7982574711829938,3406960.0,0.776674806865945,-0.27887393034283536,343.55810546875,340.95098876953125,341.7369689941406,331.82598876953125,97.685342374582,97.93667984760287,96.90230791912242,97.46299743652344,8226200,-0.008847823136952426,-0.04796984665621229,-0.018687891517157662,-0.012343283242832515,100.00929260253906,0.9745394142908779,99.76858444213867,0.9768906513156717,104.73840637207032,0.9305373340348345,0.015586223487749386,105.1966323852539,97.46299743652344,0.07934944699158569,32.642664732794486,-2.841187759190589,-2.3809046413346886,-0.4602831178559006,-5.377763207346342,118.62631088526578,90.85050185887485,104.73840637207032,0.2651922058821554,0.23806671378557454,11214485.0,0.7335334614117367,-0.2201101641084955,98.3330307006836,101.56181335449219,102.37385559082031,99.31906127929688,153.5,1
2024-01-18,152.77000427246094,153.77999877929688,151.82000732421875,153.5,37850200,0.011798781932089941,-0.0072435335180204286,-0.0014961018274318727,0.029510353563832803,153.63399963378907,0.9991277996139625,151.21800079345704,1.015090790742961,151.79099960327147,1.0112589046860174,0.014332029996185769,155.17999267578125,144.57000732421875,0.07338994821912198,56.72931744512336,1.114347693014082,0.956245197604357,0.1581024954097251,3.3878889593458665,157.5101406838501,146.07185852269285,151.79099960327147,0.07535547029173609,0.6494105821704631,40969485.0,0.9238632118514548,0.0828760578370058,151.7100067138672,153.16000366210938,154.6199951171875,153.72999572753906,52.687614120542456,53.41666073082533,52.53068913863188,53.36762237548828,18190500,0.013472444419846186,0.011901888495082114,0.012090024924612308,0.03153252162033615,52.86872940063476,1.0094364472252197,52.37016487121582,1.019046292993832,51.82910022735596,1.0296845235858498,0.007238034422593014,53.36762237548828,51.2327880859375,0.041669297520365786,69.61340576957707,0.634284645722822,0.5168252155514952,0.11745943017132676,2.473327822676487,53.4548121089938,50.20338834571812,51.82910022735596,0.06273355603344133,0.9731841372108083,19081305.0,0.953315299975552,0.2267834742847894,52.65818786621094,52.90665054321289,52.73991775512695,52.7301139831543,341.34399664928907,343.82652982182736,339.3407176626003,343.0501403808594,2510700,0.006184853700824444,0.006156754725668456,0.0030829379830559223,0.028655211304982497,342.0475341796875,1.0029311896768278,337.08054504394534,1.0177097000247695,335.00345611572266,1.0240197052246442,0.012006309416207655,343.55810546875,324.22503662109375,0.059628550124122215,68.99090888536566,6.4646651176893215,6.382124026679415,0.08254109100990625,5.806184480986156,346.1325195994783,323.874392631967,335.00345611572266,0.06644148459119935,0.8615166845297414,3311470.0,0.7581829217839812,-0.051169645893957116,340.94146728515625,343.55810546875,340.95098876953125,341.99578857421875,97.63700983371034,98.05269244781871,96.73797568577172,97.57901000976562,8852400,0.0011903242901774025,-0.03921555960038792,-0.027271717130002426,-0.0258636841811829,99.46214141845704,0.9810668523537142,99.46890716552734,0.9810001214488391,103.76203651428223,0.9404114769502857,0.01562993371404514,105.1966323852539,97.46299743652344,0.07934944699158569,33.04197635475556,-2.924460259131294,-2.48961576489401,-0.434844494237284,-2.979616646674509,116.75120900139517,90.77286402716929,103.76203651428223,0.2503646405460644,0.2619930557296462,11313365.0,0.7824727656183638,0.0761226325642459,97.46299743652344,98.3330307006836,101.56181335449219,100.31476593017578,155.33999633789062,1
2024-01-19,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,51651600,0.011986946826648914,0.014233433165688592,0.0010310843514709234,0.02622713449669889,153.66600036621094,1.0108937303482246,152.2949996948242,1.0199940684143807,151.86849975585938,1.022858569009452,0.014676269982626049,155.33999633789062,144.57000732421875,0.07449670379775694,60.45975493813806,1.2937516786536492,1.0237464938142156,0.2700051848394336,7.449670379775694,157.73402871926933,146.00297079244942,151.86849975585938,0.07724483975069563,0.7959235734481035,41393500.0,1.247819102032928,0.36463215518015746,153.5,151.7100067138672,153.16000366210938,155.17999267578125,53.4297361523108,53.47550827644698,52.77915017111774,53.086463928222656,19175400,-0.005268333771503375,0.0033986915286368102,0.007882769433936954,0.01927065846580045,52.951768493652345,1.0025437381678095,52.521205520629884,1.0107624796877661,51.941072654724124,1.0220517446975435,0.007442709674314441,53.36762237548828,51.2327880859375,0.041669297520365786,65.27379130197741,0.6440906118550203,0.5422782948122002,0.10181231704282001,2.928503203392456,53.58912677708885,50.2930185323594,51.941072654724124,0.06345860946384724,0.84749807605076,18819225.0,1.0189261247474324,0.05414364640883984,53.36762237548828,52.65818786621094,52.90665054321289,52.671268463134766,343.92235021559696,347.9001536881053,341.4973254611619,347.37298583984375,3234600,0.012601205917552205,0.011104032506782824,0.016492265564044928,0.04685286142885747,343.17473754882815,1.0122335586850073,339.36371154785155,1.0236008566014958,335.49900207519534,1.0353920091899025,0.012218018069204613,347.37298583984375,324.22503662109375,0.07139469998981571,72.64238284486092,6.76004292923534,6.457707807190601,0.302335122044739,7.0350564244722635,347.83860866538333,323.15939548500734,335.49900207519534,0.07355972157212154,0.9811329955239485,3240465.0,0.9981900745726308,0.2883259648703549,343.0501403808594,340.94146728515625,343.55810546875,341.7369689941406,97.65634059122365,98.77771968920835,96.351292925738,98.39103698730469,8517200,0.00832173822482729,0.0005898962556911691,-0.038904645922828385,-0.009343868941556699,98.6655776977539,0.9972174620890557,99.41863861083985,0.9896638936330886,102.75376586914062,0.9575419076377991,0.015014648334862175,104.95494842529297,97.46299743652344,0.0768696960469429,35.906113067115456,-2.8915979829947673,-2.5700122085141617,-0.32158577448060566,-0.5083088531744385,114.00750999637135,91.50002174190989,102.75376586914062,0.21904295248045008,0.30616544891582254,11354360.0,0.7501259428096344,-0.037865437621436016,97.57901000976562,97.46299743652344,98.3330307006836,102.37385559082031,154.77999877929688,0
2024-01-22,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,43687500,-0.003604979862209201,0.020235923337738937,0.0010348186985007501,0.006830176809597743,153.6980010986328,1.0070397641669375,153.2489990234375,1.0099902757317536,152.00149993896486,1.0182794172521172,0.01444064534966285,155.33999633789062,144.57000732421875,0.07449670379775694,58.79831457400875,1.3748945780714052,1.0939761106656536,0.28091846740575166,6.568433575680239,158.00286554648437,146.00013433144534,152.00149993896486,0.07896455771725047,0.7314888828678136,41061770.0,1.0639458552322514,-0.15418883442139253,155.33999633789062,153.5,151.7100067138672,154.6199951171875,53.22049824356452,53.27280656563478,52.79876169536312,53.08972930908203,13938300,6.15106115147146e-05,0.008195144199939275,0.006632766391090339,0.0068199231665349025,53.02173080444336,1.0012824648235168,52.706899642944336,1.0072633690983746,52.08295917510986,1.0193301254367533,0.007451351077933499,53.36762237548828,51.2327880859375,0.041669297520365786,65.30084611529085,0.6446937711228102,0.5627613900743222,0.08193238104848799,3.624517213526837,53.609014103557385,50.55690424666234,52.08295917510986,0.058600930231967864,0.8298603854962056,18417750.0,0.7567862523923932,-0.27311555430395196,53.086463928222656,53.36762237548828,52.65818786621094,52.73991775512695,344.4495820362886,346.46245562855,340.9318724108083,341.890380859375,4003700,-0.015783049356050127,0.0027832154937759146,0.0027552115136371125,-0.0003082134879005549,343.36261596679685,0.9957123022747351,340.68166198730466,1.003547942278488,335.8838455200195,1.0178827753089943,0.013170083401984155,347.37298583984375,324.22503662109375,0.07139469998981571,62.57768795596305,6.477067963437889,6.461579838440059,0.015488124997830255,4.009451873412781,348.5132776750462,323.25441336499284,335.8838455200195,0.07520118828860992,0.7377991055189603,3277675.0,1.2215060980725667,0.2377728312619798,347.37298583984375,343.0501403808594,340.94146728515625,340.95098876953125,98.36202591308438,98.42002573041235,96.75729546366702,97.2116470336914,9897400,-0.011986762104819082,-0.0025789315888394837,-0.042832696434996986,-0.030933819839088383,97.79554443359375,0.9940294069296907,99.27169876098633,0.9792483481898013,101.74501037597656,0.9554438755715577,0.015120279877510143,103.00221252441406,97.2116470336914,0.059566581447959364,33.65444095956492,-2.9269808913470428,-2.641405945080738,-0.28557494626630486,-1.4890382348607063,111.01294095698282,92.47707979497031,101.74501037597656,0.18217955940558916,0.25542742240776733,11390400.0,0.8689247085264784,0.16204856055980832,98.39103698730469,97.57901000976562,97.46299743652344,101.56181335449219,156.02000427246094,1
2024-01-23,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,37986000,0.008011406531487353,0.01641696594437092,0.018673286380046727,0.005413143680414567,154.27000122070314,1.0113437676664967,153.94099884033204,1.0135052094490127,152.11050033569336,1.0257017360940874,0.013888369395938828,156.02000427246094,144.57000732421875,0.07920036223394487,61.332216556369666,1.5217175776047327,1.1795244040534696,0.3421931735512631,4.641178997766752,158.31715212414284,145.90384854724388,152.11050033569336,0.08160714447394478,0.8149446811276838,41145785.0,0.9232051351067916,-0.13050643776824034,154.77999877929688,155.33999633789062,153.5,153.16000366210938,53.0014607001032,53.24011625900351,52.88703413690312,53.22377014160156,12066600,0.0025247978142657335,-0.0026954963980705404,0.005993945848634885,0.010489621658789083,53.0851547241211,1.0026111898552588,52.85565185546875,1.0069645964662286,52.213730049133304,1.0193443389606107,0.007067239023036409,53.36762237548828,51.2327880859375,0.041669297520365786,66.45612891664716,0.6485121102245088,0.5799115341043596,0.06860057612014925,2.8752029423815806,53.657972624571514,50.769487473695094,52.213730049133304,0.055320413771595044,0.8496781322077401,18016695.0,0.6697454777360665,-0.13428466886205637,53.08972930908203,53.086463928222656,53.36762237548828,52.90665054321289,341.08523069839015,341.1139847812387,334.5769502676881,336.2255859375,3878400,-0.016569038613007958,-0.019893752078872895,-0.021342880329502156,-0.016127558785526408,341.8961120605469,0.9834144761434354,340.9548400878906,0.9861293825623021,335.97059326171876,1.000758973198534,0.014014730666514656,347.37298583984375,324.22503662109375,0.07139469998981571,54.21890257899483,5.729658717681389,6.315195614288325,-0.5855368966069365,0.8191399556640442,348.5843795250173,323.3568069984202,335.97059326171876,0.07508863285229549,0.5101076976594717,3331885.0,1.164025769196716,-0.031296051152683746,341.890380859375,347.37298583984375,343.0501403808594,343.55810546875,98.24602797834936,98.7390485972536,97.8593526599669,98.50704193115234,8208000,0.01332551126319248,0.009510569140779745,0.0017696111797715908,-0.037771495831155355,97.8303466796875,1.006917028043256,99.10542602539063,0.9939621459869918,100.74785652160645,0.9777581909152226,0.015373581473154192,102.37385559082031,97.2116470336914,0.053102778469948146,38.23588531389846,-2.8180102904996858,-2.6767268141645277,-0.14128347633515803,-1.6599093397043532,106.05841496635382,95.43729807685908,100.74785652160645,0.1054227579245513,0.28902269754036153,10974135.0,0.7479404982716178,-0.17069129266271954,97.2116470336914,98.39103698730469,97.57901000976562,98.3330307006836,156.8699951171875,1
2024-01-24,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,48547300,0.005447960655367012,0.009849355062226728,0.03401218228835967,0.014551804883286446,155.3019989013672,1.010096432930114,154.49099884033203,1.015398931295112,152.28300018310546,1.0301215167061761,0.013406918586203012,156.8699951171875,144.57000732421875,0.08507980334665324,63.01147360954336,1.68721386881154,1.2810622970050838,0.4061515718064561,3.6334809918848276,158.80918611622062,145.7568142499903,152.28300018310546,0.08571128655553222,0.851429991505967,42097445.0,1.1532125049394328,0.2780313799820986,156.02000427246094,154.77999877929688,155.33999633789062,151.7100067138672,53.25646867168329,53.312046973974226,52.41299544504727,52.47184371948242,22932900,-0.014127642970774956,-0.011577719879237947,-0.003538749704071864,-0.0050829437559839485,53.04788589477539,0.989141090816784,52.89455680847168,0.9920083820624516,52.2766637802124,1.0037335959327973,0.008224609852371993,53.36762237548828,51.2327880859375,0.041669297520365786,55.32767660809613,0.5841305005172046,0.5807553273869286,0.0033751731302760213,0.7469828300957022,53.6489225344625,50.904405025962305,52.2766637802124,0.05249985959392919,0.5711163031992025,18193065.0,1.2605297677988838,0.9005270747352194,53.22377014160156,53.08972930908203,53.086463928222656,52.65818786621094,337.33739135808554,338.2287969984046,332.6694609228911,332.86114501953125,3474400,-0.010006498787377138,-0.04177596247223203,-0.02370002783752556,-0.023727292239848596,340.28004760742186,0.9781976561950828,341.0583557128906,0.9759653720366261,335.9073287963867,0.9909314756907197,0.013101616370745906,347.37298583984375,324.54132080078125,0.07035056424472264,49.95130104192155,4.810397967946642,6.01423608501999,-1.2038381170733476,0.31195755758569127,348.570075084777,323.2445825079964,335.9073287963867,0.07539428409474162,0.3797186760486419,3404110.0,1.0206485689357865,-0.10416666666666663,336.2255859375,341.890380859375,347.37298583984375,340.94146728515625,98.39104032540767,98.41037851760645,97.3373374867144,97.4050064086914,7879300,-0.011187378088473698,-0.010021548799617919,-0.0005950055852714797,-0.0409288374095077,97.8187484741211,0.9957703193724754,98.91402053833008,0.9847441836715766,100.39597702026367,0.9702082623194296,0.014432340796784562,102.37385559082031,97.2116470336914,0.053102778469948146,35.960798469040554,-2.788432051849796,-2.6990678617015815,-0.08936419014821428,-1.9271777702599517,105.61243779653401,95.17951624399333,100.39597702026367,0.10391772521358024,0.21331418562771712,9034790.0,0.8721066012602395,-0.0400462962962963,98.50704193115234,97.2116470336914,98.39103698730469,97.46299743652344,157.75,1
2024-01-25,156.9499969482422,158.50999450683594,154.5500030517578,157.75,43638600,0.005609771850602074,0.01918853368734097,0.027687296416938123,0.02996863559769003,156.1519989013672,1.0102336256332023,154.89299926757812,1.0184449958741286,152.5,1.0344262295081967,0.010187204280292872,157.75,145.24000549316406,0.08613325553354333,64.71973850443396,1.8678485164621748,1.3984195408965021,0.46942897556567265,2.614977157474023,159.43731483952607,145.56268516047393,152.5,0.09098117822329269,0.8783884774904249,43026015.0,1.0142375490735083,-0.10111169931180519,156.8699951171875,156.02000427246094,154.77999877929688,153.5,52.7660720025271,53.24665683921847,52.44568211139953,53.236846923828125,16369500,0.014579308637132193,0.0027711125421188143,-0.0024504642672674715,0.00624111292673013,53.02173080444336,1.0040571312199928,52.945230102539064,1.0055078960035548,52.38177089691162,1.016323923614559,0.008453298620839735,53.36762237548828,51.2327880859375,0.041669297520365786,62.253198118070266,0.5880582072126472,0.5822159033520724,0.005842303860574827,0.9609934483276752,53.709355259600486,51.05418653422275,52.38177089691162,0.050688792683301225,0.8220420678896255,18427545.0,0.8883169190470027,-0.2862001752940099,52.47184371948242,53.22377014160156,53.08972930908203,53.36762237548828,337.9604632078349,338.2384388259579,333.8101348297029,336.4076843261719,3064200,0.010654711009999485,-0.016036416466066794,-0.019362930583013194,-0.020812843675517723,338.95155639648436,0.9924948801021677,340.4995452880859,0.9879827711415824,335.9868865966797,1.0012524230744675,0.013299632360595157,347.37298583984375,328.71087646484375,0.05677362908007076,54.056496195344145,4.31827489825173,5.6750438476663385,-1.356768949414609,-1.6339687314114875,348.6412110664137,323.33256212694573,335.9868865966797,0.07532629977267113,0.5166266374194296,3478045.0,0.8810121778182859,-0.11806355054110063,332.86114501953125,336.2255859375,341.890380859375,343.0501403808594,98.14934624737849,98.35235297545246,96.75729168303359,97.4146499633789,10063700,9.900471282797696e-05,0.0020882572807057187,-0.0016843791136051944,-0.009339493868547044,97.78587646484375,0.9962036797655711,98.62400894165039,0.9877376818155204,100.04554634094238,0.9737030135394762,0.013816170792018424,102.37385559082031,97.2116470336914,0.053102778469948146,35.99668698676875,-2.732711928296027,-2.705796675020471,-0.026915253275555884,-2.8910160332881647,105.07089321774069,95.02019946414407,100.04554634094238,0.10046118114388765,0.23823733544542502,8895640.0,1.1313070223165507,0.2772327491020776,97.4050064086914,98.50704193115234,97.2116470336914,97.57901000976562,159.1199951171875,1
