Date,"MSFT AAPL_('Close', 'AAPL')","MSFT AAPL_('Close', 'MSFT')","MSFT AAPL_('High', 'AAPL')","MSFT AAPL_('High', 'MSFT')","MSFT AAPL_('Low', 'AAPL')","MSFT AAPL_('Low', 'MSFT')","MSFT AAPL_('Open', 'AAPL')","MSFT AAPL_('Open', 'MSFT')","MSFT AAPL_('Volume', 'AAPL')","MSFT AAPL_('Volume', 'MSFT')"
2023-01-27,143.76116943359375,242.3653106689453,145.04185173584784,243.99631332473226,140.95353538112576,241.0663652215849,141.03234821855804,243.1759314324478,70555800,26498900
2023-01-30,140.874755859375,237.0425567626953,143.3868611555781,239.86507262695676,140.7269911492517,236.54445608504085,142.80563325307273,238.80051357034338,64015300,25867400
2023-01-31,142.14553833007812,242.0234832763672,142.19479823056315,242.16021359505123,140.1654165994733,237.2769666384965,140.57917270592753,237.76529133415198,65874500,26541100
2023-02-01,143.26858520507812,246.84811401367188,144.43105564330162,249.22136469253888,139.21968321658196,239.7381082028261,141.83029241325445,242.20902977404796,77663600,31259900
2023-02-02,148.57852172851562,258.4214172363281,148.93315698101298,258.50931209894077,145.96789698553212,251.24303873990777,146.68704352311798,252.77638533264104,118339000,39940400
2023-02-03,152.2038116455078,252.3173370361328,155.04101372137666,258.03074104934103,145.6329433931969,251.0965254865144,145.82996797468513,253.47955201576713,154357300,29077300
2023-02-06,149.47499084472656,250.77423095703125,150.82464018350336,252.26850319934903,148.5391127115985,248.83070838044688,150.3025182240104,251.42859910463446,69858300,22518000
2023-02-07,152.35157775878906,261.312255859375,152.9229595728958,262.49399303825874,148.4011799958932,254.0069091613423,148.4011799958932,254.4464132204565,83322600,50841400
2023-02-08,149.6621551513672,260.50164794921875,152.28262569889247,270.2974380864951,148.9233016908853,259.9937712976358,151.5930321421785,266.82056937089936,64120100,54686000
2023-02-09,148.62777709960938,257.46429443359375,152.036361465456,267.58239710210876,148.18446797066764,256.6634348210044,151.49453251585427,267.4065775689988,56007100,42375100
2023-02-10,148.99281311035156,256.9564208984375,149.3184067990407,257.9232941080463,147.22673043469464,254.57339436942814,147.46352995054943,255.4230744390807,57450700,25818500
2023-02-13,151.7948760986328,264.9845275878906,152.19938787253557,268.1879364908774,148.90400724096855,260.9118863953709,148.93360529625505,261.39046487819326,62199000,44630900
2023-02-14,151.153564453125,265.81463623046875,151.71595766811416,268.54924217498206,148.8448255867729,262.9921056261591,150.08798919443248,266.3029608494868,61707600,37047900
2023-02-15,153.25514221191406,263.6900329589844,153.42286958750384,265.07056133423544,150.83787171493694,260.6156584468026,151.06479521662123,262.71093736345534,65573800,28922400
2023-02-16,151.6567840576172,256.6698913574219,154.24178188706213,261.16393632712175,151.3015922520093,256.42511747097006,151.45944356730615,258.5007952473413,68167900,29603600
2023-02-17,150.5122528076172,252.6654052734375,150.95623873407766,254.65296812365867,148.83496427712012,250.64847075073527,150.314927401964,253.96761913922532,59144100,30000100
2023-02-21,146.4966278076172,247.38807678222656,149.27896600318738,250.14913347081608,146.42757068306315,246.33065176998883,148.1936535747809,249.16023738002588,58867200,28397400
2023-02-22,146.92088317871094,246.2523193359375,147.94698436963745,249.0231615682259,145.19425945136115,245.10677932156742,146.88140906273446,248.77838767780975,51011300,22491100
2023-02-23,147.40432739257812,249.4441680908203,148.33177339849212,251.470888034521,145.27319184522457,245.24383997273418,148.08511286734324,250.2176469727612,48394200,29219100
2023-02-24,144.750244140625,244.01019287109375,145.22382805152512,245.75298174565887,143.77346321036748,242.9136106416539,145.14489489054824,244.73472895258075,55469600,24990900
2023-02-27,145.94410705566406,244.93057250976562,147.1774097603546,247.5349705362324,145.48038403430326,244.17666467266963,145.73692063205627,247.18249550302778,44998500,21190000
2023-02-28,145.44091796875,244.2060089111328,147.08860849628215,246.23274385931393,144.86866373473268,243.53043059507243,145.08572620470352,243.86333443445264,50547000,22491000
2023-03-01,143.36895751953125,241.1218719482422,145.26330849706878,245.68444598313184,143.0729618860178,240.6518953145832,144.86865768902635,245.51800152780746,55479000,27565300
2023-03-02,143.96096801757812,245.8606719970703,144.7502847940671,246.1446031190087,141.97780754659183,240.47564673843016,142.4514066454644,241.3959989002767,52238100,24808200
2023-03-03,149.01254272460938,249.9532928466797,149.09147589261863,250.27639616638209,145.36197027021535,246.1348262316736,146.06247767198354,246.91810564854498,70732300,30760100
2023-03-06,151.77516174316406,251.50027465820312,154.21216902598104,254.68233526542298,151.41010897005816,250.62888019720313,151.7356876269036,251.06947021639408,87558000,24109800
2023-03-07,149.574951171875,248.83714294433594,151.9724842932115,252.30314976499983,149.1112281718285,248.09303566014898,151.64689058754286,250.94219252685468,56182000,21473200
2023-03-08,150.82797241210938,248.39654541015625,151.41996369175047,249.21898211098042,149.80187125635692,245.56695978437247,150.768776295138,248.72943432146894,47204800,17340200
2023-03-09,148.5784454345703,247.04539489746094,152.47567911750554,254.1340370763852,148.2232536400137,246.32085881638,151.5087739759212,250.47222930235247,53833600,26653400
2023-03-10,146.51634216308594,243.3933563232422,148.92375113671451,247.50555459686285,145.63823135434072,242.4240613016346,148.20350666672326,245.8313095923703,68572400,28333900
2023-03-13,148.46005249023438,248.6119384765625,151.09438534791173,252.51853507132006,145.72704939093524,240.5931435893199,145.83558063473313,242.2282313532918,84457100,33339700
2023-03-14,150.5517120361328,255.33834838867188,151.35088971565344,255.61249395987457,148.09498288130473,250.51139934035587,149.25921331444258,251.38279382163873,73695900,33620300
2023-03-15,150.9463653564453,259.89111328125,151.20288685726504,260.9093809729157,147.9173671829065,253.79133752741032,149.1704067412566,254.5452601893461,77167900,46028000
2023-03-16,153.7681884765625,270.4261779785156,154.37004080347904,270.77863800186395,149.6144183096525,257.77625148946686,150.1274764543104,259.66589855598056,76161100,54768800
2023-03-17,152.9294891357422,273.5887145996094,154.64625140130968,277.40718199771544,152.21910578826322,270.54374119997567,153.99506415696064,272.4431893199929,98944600,69527400
2023-03-20,155.2974395751953,266.5391845703125,155.71184244967856,271.6794360581046,152.0908531826233,264.20893244844024,152.99857704057916,271.18988829736253,73641400,43466600
2023-03-21,157.15235900878906,268.05682373046875,157.2707512481165,269.251321698279,154.44895412275298,263.885866421952,155.21854884327422,269.13383499318786,73938300,34558700
2023-03-22,155.7217254638672,266.59796142578125,159.97415053377057,275.1650483157533,155.7019884063488,266.49024536747226,157.17209056471103,267.68474324903065,75701800,34873300
2023-03-23,156.80703735351562,271.85565185546875,159.3920501505052,275.1845704783979,155.57373460560854,269.4470853649454,156.70838216666218,272.1297973919541,67622100,36610900
2023-03-24,158.1094207763672,274.704833984375,158.19821496579544,274.76357732451373,155.7414853951506,269.5254103782394,156.73798864921076,271.44442920855886,59196500,28172000
2023-03-27,156.1657257080078,270.6024169921875,158.6224701978729,275.5762089469485,155.76119879412065,269.7603793312512,157.80355536791788,274.6362856404628,52390300,26840200
2023-03-28,155.5441436767578,269.4764709472656,156.37293460313032,270.3674514567512,153.8964529365925,266.3629244825979,155.8598764210837,270.02476204854537,45992200,21878600
2023-03-29,158.62245178222656,274.6460876464844,158.8987103608656,275.26292259083164,157.22142183199622,272.58998112520123,157.241143834068,273.12847169713626,51305700,25087000
2023-03-30,160.19122314453125,278.1120300292969,160.29975438530866,278.5134627196295,159.1157867936236,275.5957776176123,159.37230833774987,278.28828990575926,49501700,25053400
2023-03-31,162.69729614257812,282.2732849121094,162.7959663866168,283.2230089583457,159.74724553838644,277.0840895334759,160.27016471086742,277.7988401677379,68749800,32766000
2023-04-03,163.9503173828125,281.22564697265625,164.06870961825848,282.2438849087716,162.02636828199599,278.0142145195858,162.07570339841976,280.5304675659523,56976200,24883300
2023-04-04,163.4175262451172,281.1766357421875,164.6113546852389,284.37829711852913,162.90446816785285,279.6982218699312,164.37457023031905,281.2256084444779,46278300,25824300
2023-04-05,161.572509765625,278.3959655761719,162.84528654392068,281.14722109304176,159.63869962188485,277.0056669250287,162.53942989245922,279.8744091020382,51511700,22064800
2023-04-06,162.46051025390625,285.5042724609375,162.75650592852264,285.9742192087345,159.83603835658786,276.1343207416053,160.2602872813979,277.2896463361067,45390100,29770300
2023-04-10,159.86563110351562,283.3404846191406,159.86563110351562,283.54608632492165,157.94168186492254,278.758294590068,159.26377877195932,283.16422470598815,47716900,23103000
2023-04-11,158.65203857421875,276.9176025390625,160.191197704471,280.0017776622644,158.36590395989919,275.7525062342862,160.18133670413533,279.77657491179383,47644200,27276600
2023-04-12,157.96141052246094,277.5638427734375,159.89522066020655,281.0102789136467,157.64567781550258,276.0658274810132,159.06644488688698,278.83668516781233,50133100,27403400
2023-04-13,163.34849548339844,283.7810974121094,163.585295053308,283.83984076442414,159.2637969960001,277.25054574953776,159.47099850154177,277.661749215741,68445600,24222700
2023-04-14,163.00314331054688,280.15838623046875,164.0983166124722,282.44946599648506,161.63171143290737,277.7595904276163,162.39141498863978,281.00039397472506,49386500,20987900
2023-04-17,163.02288818359375,282.7627258300781,163.18075455042484,285.50421074465487,161.83892054229136,280.17792963706347,162.8847588763579,283.8691083590636,41516200,23836200
2023-04-18,164.24630737304688,282.341796875,165.1737533320214,285.6609453421748,163.4372536454433,281.01024118479097,163.88125462301093,285.47491478550927,49923000,20161800
2023-04-19,165.39083862304688,282.42010498046875,165.91375779040226,283.00753836856154,163.3287449605883,278.591838043408,163.5852815705882,280.01150857079625,47720200,17150300
2023-04-20,164.4239044189453,280.12896728515625,165.62760901810955,282.9879389668503,163.34846811386117,279.12050023010096,163.87138723669895,279.2869595931928,52456400,23244400
2023-04-21,162.81568908691406,279.7863464355469,164.226580111448,280.28566483452795,162.29276996055185,277.14277656950355,162.84528714652217,279.0520247927153,58337300,21676400
2023-04-24,163.1215362548828,275.8797607421875,163.38793383083043,278.9933075070845,161.70076925644653,272.89353106763554,162.79594256316088,276.19307851016646,41949600,26611000
2023-04-25,161.5823974609375,269.6625061035156,164.08846202710322,275.7133093545648,161.54292334211996,269.6135333988626,162.98342757965568,273.6670032666064,48714100,45772200
2023-04-26,161.572509765625,289.1954040527344,163.07221001839787,293.3076166921967,160.625341751742,286.610607729351,160.8818632857178,290.49761766973296,45498800,64599200
2023-04-27,166.16041564941406,298.457763671875,166.30840595665688,298.8200542217492,162.98342657757053,289.078038925907,162.98342657757053,289.78298910678797,64902300,46462600
2023-04-28,167.41343688964844,300.8368835449219,167.58117930762924,302.47195624653347,165.63749302008387,296.96944448822813,166.23934534853646,297.6548232687838,55275900,36469600
2023-05-01,167.3246307373047,299.17242431640625,168.17314354860417,302.14888305967634,166.387323749872,298.7709915681672,167.0187740939811,300.5529525833872,52472900,21294100
2023-05-02,166.28860473632812,299.0256042480469,168.07443906614486,302.71678406961206,165.30196292215635,297.55696078190715,167.81790255928624,301.32648498759136,48425700,26404400
2023-05-03,165.21322631835938,298.03668212890625,168.63687581044152,302.1586660652437,164.92710671677185,297.733164896042,167.23584575291258,300.21027546467184,65136000,22360800
2023-05-04,163.57537841796875,299.0256042480469,164.8086809772467,301.32648498759136,162.11515240317325,297.0576124419387,162.68740659727376,299.83824048560797,81235400,22519900
2023-05-05,171.25146484375,304.1560363769531,171.9717093122383,305.448449715473,168.478988085668,297.9094017870665,168.69605053726107,299.32910233190466,113453200,28197100
2023-05-08,171.18238830566406,302.1978759765625,171.52771903028287,303.71549220994933,169.8109565174022,299.69139342347466,170.17600924259867,303.6469483411657,55962800,21318600
2023-05-09,169.4755096435547,300.5823974609375,171.22185523763014,303.55885692912756,169.30778230115573,299.9068189980978,170.73841026688106,301.5614932181392,45326900,21340800
2023-05-10,171.24160766601562,305.7813720703125,171.70533067690712,306.45695048571525,169.60377809797177,301.2383836132989,170.70882753380215,302.1685065895515,53724500,30078000
2023-05-11,171.4290771484375,303.62725830078125,172.2578529585823,304.6161542102312,169.87018071223292,299.8577649374575,171.52774738748727,303.61748766498266,49514700,31680200
2023-05-12,170.50033569335938,302.5111389160156,171.97245613352067,304.1560121908101,168.94915782664347,300.19068735342637,171.5377307421917,304.05809666453393,45533100,19774700
2023-05-15,170.00633239746094,302.99090576171875,171.13265951386708,303.42171020151784,169.41352230428424,301.16000183238515,171.0832561601379,302.6384456998606,37266700,16336500
2023-05-16,170.00633239746094,305.2232360839844,171.0634918034888,307.15205550564514,169.73956634795272,303.35316000473966,169.92729004665156,303.35316000473966,42110300,26730300
2023-05-17,170.61888122558594,308.1080627441406,170.85599318757124,308.5299869808576,168.37610177183038,304.90922423008425,169.6506388706453,306.4301577933981,57951600,24315000
2023-05-18,172.9506072998047,312.54327392578125,173.13833101906644,313.0535358007283,170.51022910097907,307.8333531943893,170.92519018134206,308.62815194349986,65496700,27276000
2023-05-19,173.0592803955078,312.3666076660156,174.27452457823847,312.7689179460215,172.84191768629904,310.43357190083395,174.27452457823847,310.7966243634161,55809500,27546700
2023-05-22,172.11077880859375,315.1533508300781,172.61467191708667,316.53689709363704,171.36977372037438,312.04284968121516,171.89341610998645,312.62177529023154,43570900,24115700
2023-05-23,169.50244140625,309.3444519042969,171.300620989034,316.664463629214,169.22580071286586,309.33462996251853,171.05361929309908,314.0249365560636,50747300,30797200
2023-05-24,169.77908325195312,307.9609069824219,170.35212899950594,310.5611762447715,168.4749221279745,306.7441540494219,169.03807815911904,308.8243994042462,45143500,23384900
2023-05-25,170.91531372070312,319.8044128417969,171.814388514026,320.76600484441417,169.63090177565675,313.99548322633484,170.3422679275043,317.1746779116198,56058300,43301700
2023-05-26,173.32603454589844,326.6436767578125,173.6619683326656,327.14408677109617,171.03386649216068,317.80273053545227,171.24135456411133,317.9400880084301,54835000,36630600
2023-05-30,175.17359924316406,324.9951477050781,176.84333305757605,329.44014532098214,174.45235853913644,324.31809251004455,174.83768056740178,328.939735353525,55964400,29503100
2023-05-31,175.1241912841797,322.2280578613281,177.1990114284393,329.63637661307075,174.64006256364283,321.1879203022461,175.20323363094815,326.05487171947954,99625300,45950600
2023-06-01,177.93016052246094,326.33941650390625,177.95979952365096,327.27160256990936,174.8080550736066,318.626916843916,175.568824614325,319.81420387671255,68901800,26773900
2023-06-02,178.7798309326172,329.10650634765625,179.5998784017098,331.16710767327845,177.11009699591673,326.30997811609336,178.8588732872537,327.9780910808691,61996900,25873800
2023-06-05,177.42623901367188,329.63641357421875,182.73182998955744,332.20724701987933,175.90470030452616,328.3804327326386,180.43966236224,328.92992247927083,121946500,21307100
2023-06-06,177.06072998046875,327.4187927246094,177.95980483638854,329.07708381551254,175.30206376122024,325.9371468564524,177.81160982601426,329.03782599435294,64848400,20396200
2023-06-07,175.68739318847656,317.31201171875,179.03673595726826,328.21352618730117,175.19338974130497,316.44851949452067,176.2999526387169,325.4268203377032,61944600,40717100
2023-06-08,178.40443420410156,319.1568298339844,178.67118524398478,320.5109403004731,175.33173177978392,317.2826654870996,175.76644220337568,317.8615911316955,50214900,23277700
2023-06-09,178.7897186279297,320.6580810546875,180.04447641965535,323.79801789828633,178.46367457216073,318.32273487313944,179.3232356709596,318.8918385067795,48900000,22529000
2023-06-12,181.5857696533203,325.6231689453125,181.68457636718009,325.86847794256755,178.79959821677159,319.0586977831723,179.09600328256303,322.41450809645136,54274900,24260300
2023-06-13,181.11151123046875,328.017333984375,181.9414332653256,330.6568607625825,180.2519501997803,324.1905202364905,180.60763322554558,328.19394924698327,54929100,22951300
2023-06-14,181.74383544921875,331.0101623535156,182.1785608236948,332.6782756005696,179.83698969165084,326.5651642872491,181.17078973520816,328.06645423161865,57462900,26003800
2023-06-15,183.77914428710938,341.56817626953125,184.28303741690132,343.2755169206702,181.57589328622848,330.8727124048623,181.7537423543279,331.14745722165407,65433200,38899100
2023-06-16,182.7022247314453,335.90643310546875,184.7474061455162,344.8749425539983,182.0600263098281,335.5335886609157,184.49051471623886,344.72776317523534,101256200,46552000
2023-06-20,182.79112243652344,331.706787109375,183.8680612460024,335.66116662544215,182.19832743508823,329.55787807274623,182.19832743508823,332.9431539372829,49799100,26375400
2023-06-21,181.7537384033203,327.30108642578125,183.1863452547994,331.39285382983815,180.40015882951445,325.83905432947427,182.6824521359612,330.05835726315127,49515700,25117800
2023-06-22,184.75726318359375,333.33563232421875,184.8066665365007,333.7379426283081,181.46719888037438,327.0851645614221,181.53636658960147,327.85052734982696,51245300,23556800
2023-06-23,184.44110107421875,328.7336730957031,185.31055187722217,331.6185093238912,182.79113153727351,327.19315533781804,183.3246636484937,328.0860537439725,53117000,23146900
2023-06-26,183.04803466796875,322.4341735839844,185.79469252512132,329.803235992687,183.00850595123646,322.32622204658753,184.58932295318664,327.4580973931773,48088700,21520600
2023-06-27,185.8045654296875,328.2921142578125,186.13060949863421,329.8424538607447,183.4432296659109,323.120981710903,183.66059237854205,325.63294331118817,50730800,24354100
2023-06-28,186.9803009033203,329.548095703125,187.62249934110088,331.6381330418555,185.350095591546,327.54636600540425,185.67612459327006,328.3804225415333,51216800,20259500
2023-06-29,187.31619262695312,328.7630920410156,187.79044671269003,329.80319974916614,186.67399428172388,326.37869587676175,186.81231462111722,328.4294754124527,46347300,16997000
2023-06-30,191.64369201660156,334.1501159667969,192.14757008838143,336.2990252033071,188.96618679019105,330.87279131879563,189.33175958026345,331.4124591410468,85213200,26832800
2023-07-03,190.1517791748047,331.64794921875,191.5547469022835,334.50334959936004,189.4601624130482,330.25461085463917,191.45594020037944,332.8254444079519,31458200,12508700
2023-07-05,189.03533935546875,331.804931640625,190.66554451499093,335.23925747739463,188.33384790710164,328.4491214492935,189.27246641036476,328.80235201893055,46920300,18172400
2023-07-06,189.50958251953125,334.8663330078125,189.7170705815605,336.55405979331294,186.9308841600135,329.20461318273215,187.56320791106293,330.9708256570031,45094300,28161200
2023-07-07,188.3931121826172,330.89239501953125,190.35925096234297,335.3766505894666,187.9584018939785,330.6765219083215,189.11436793531539,332.9529965456345,46815000,21214800
2023-07-10,186.34799194335938,325.603515625,187.71144636227646,328.93974184694355,184.7968137913114,321.4430847345039,186.9901904322695,328.3215584005841,59922200,32791400
2023-07-11,185.82431030273438,326.23150634765625,187.02967973700999,326.61417278371005,184.3620645421884,320.86414468674985,186.89135939582033,324.8479601120357,46638100,26698200
2023-07-12,187.4940643310547,330.8727111816406,189.4009103170613,335.23919235897233,186.20965240962747,329.3714216624109,187.40513225686783,330.28396373499504,60750200,29995300
2023-07-13,188.2548370361328,336.2303466796875,188.897050597116,337.2900684322161,187.50395718374455,332.65863310330485,188.21532339160274,333.188508952043,41342300,20567200
2023-07-14,188.40301513671875,338.7619323730469,188.88712881002033,344.8357860625372,187.35573036289856,337.84939001164037,187.948525384943,341.06784313435514,41616200,28352700
2023-07-17,191.66346740722656,339.24273681640625,191.98951149918832,340.479073827532,189.50960448705806,335.778974895852,189.59852149146877,339.19365704889503,50520200,20363900
2023-07-18,191.40655517578125,352.74444580078125,191.99936529239264,359.89766311953025,190.1122686661601,335.74946461658294,191.03112283932904,339.3407612690202,48288200,64738600
2023-07-19,192.76014709472656,348.4172058105469,195.8525983579603,355.6587310369043,190.3395181934612,345.82675878722245,190.78413334726974,354.9620619812482,80507300,39732900
2023-07-20,190.8137664794922,340.36126708984375,194.11370571807572,351.25299077675766,190.1913173439326,338.8894133468808,192.7502514500073,346.9355591197213,59581200,33778400
2023-07-21,189.63803100585938,337.3194274902344,192.63169045749675,343.72689620518594,188.93653953192955,333.4533559589221,191.77212935032986,342.59848099973897,71951700,69405400
2023-07-24,190.43829345703125,338.63427734375,192.57239156999128,340.4103417161615,189.9442901017601,335.88682904294996,191.0903815041778,339.36041220855765,45377800,26678100
2023-07-25,191.29786682128906,344.3941650390625,192.1080396126164,345.2870932446145,190.6062650944163,338.5950576458234,191.01135149007996,340.59675719404197,37283200,41637700
2023-07-26,192.1673126220703,331.43206787109375,193.29363971255637,338.20262012350594,191.00147189498233,326.8595045876303,191.34726521155525,335.03321711179626,47471900,58383700
2023-07-27,190.90267944335938,324.5143737792969,194.83494237556206,334.92527345110744,190.24071668140024,322.8756964700809,193.66910156142774,334.09124680022427,47460200,39635300
2023-07-28,193.48135375976562,332.02081298828125,194.27176213447206,333.63005436530796,191.81162002559202,326.91840387112984,192.33526237023054,327.40902185998743,48291400,28484900
2023-07-31,194.0939178466797,329.61676025390625,194.1334465580661,331.3633588709427,192.91818743340556,327.10476892592203,193.70859582748605,330.59799610493667,38824100,25446000
2023-08-01,193.26400756835938,330.0288391113281,194.37057034188453,332.18756980830966,192.93796352063418,327.43839221988986,193.88645666636083,328.90042395174487,35175100,18311900
2023-08-02,190.2703399658203,321.354736328125,192.8391484466102,327.3697167947092,189.5490992662055,320.23611310138045,192.70082810591987,327.3697167947092,50389300,27761300
2023-08-03,188.8772430419922,320.5305480957031,190.06284809201935,323.6901291419594,188.40300403713854,319.8338789360626,189.27245477585868,319.88292875697346,61235200,18253700
2023-08-04,179.80735778808594,321.6294860839844,185.13271368389906,328.85139751963476,179.73819007769725,321.0996103397931,183.295020485719,325.6525590625856,115956800,23741500
2023-08-07,176.7050323486328,323.915771484375,180.93370048918646,324.89700739318704,175.2230220636036,321.374374073945,179.9456936325003,322.20843058542397,97576100,17741500
2023-08-08,177.6436309814453,319.93194580078125,178.10799539743132,322.5812946473448,175.45025461361834,316.9391883531327,177.5349496271552,320.82487404247576,67823000,22327600
2023-08-09,176.05291748046875,316.1836853027344,178.76004620834635,320.97209180236405,174.88706172714433,315.02580407101107,178.7007682180696,320.34411633722664,60378500,22373300
2023-08-10,175.83558654785156,316.8705139160156,178.58224448237493,322.1005182288563,175.4700288246158,315.15335102644235,177.32747151707323,319.9025293676403,54686900,20113700
2023-08-11,175.8949432373047,314.9865417480469,176.71609814181758,316.3602660012063,174.66816996475507,313.22029918403376,175.42996682009903,314.25061483261044,52036700,24355500
2023-08-14,177.54714965820312,317.9596862792969,177.77469387045335,317.97930021692355,175.42005736478495,314.07397059332675,176.0730260741773,315.3594171589749,43675600,18836100
2023-08-15,175.5585479736328,315.820556640625,177.56690888775307,318.9899592196478,175.1628176334086,314.87857860821487,176.97331337741676,316.9391798843772,43622600,16966300
2023-08-16,174.68797302246094,315.0535888671875,176.63696118746435,319.0065277085212,174.6187118962378,314.46359486014677,175.24200164765458,315.4469082024341,46964900,20698900
2023-08-17,172.1453399658203,311.5923767089844,175.6179215615527,316.49910131427634,171.6308784010705,310.9335434813975,175.25187020963352,315.1913076048041,66062900,21257200
2023-08-18,172.63014221191406,311.1990661621094,173.23364091556027,313.06735580371077,170.12711031715548,306.3513078182269,170.46348268413263,309.24225189848187,61172200,24755000
2023-08-21,173.96572875976562,316.5089416503906,174.25264612165492,317.3840750264029,171.88812158676677,311.7497080998156,173.20394701107267,312.6248414758279,46311900,24040000
2023-08-22,175.3408966064453,317.0792541503906,175.78609702554508,320.63884412186707,174.37134667878323,316.0959406772382,175.17271045239184,320.0685355111108,42038900,16084600
2023-08-23,179.189453125,321.54345703125,179.61487764306722,323.70675834794656,176.4291981302873,318.0625194610532,176.61717535249278,318.4165278621223,52722800,21166400
2023-08-24,174.49998474121094,314.63079833984375,179.16967585239115,327.42371562381226,174.13391827576947,314.62095560290663,178.74425133745834,327.29588007700687,54945800,23281400
2023-08-25,176.70619201660156,317.5905456542969,177.2404295003986,319.9308061397361,173.9459373407173,313.4802731864356,175.4893068451812,316.1057329442358,51449600,21684100
2023-08-28,178.26934814453125,318.2985534667969,178.6650784859593,320.70765324549666,176.64682959084442,316.35158216920695,178.17040801110178,320.2258392914253,43820700,14808500
2023-08-29,182.15745544433594,322.92999267578125,182.9291401969668,323.4904885771926,177.58670497165372,316.50895667061496,177.78457014737916,316.50895667061496,53003900,19284600
2023-08-30,185.6498260498047,323.3035888671875,185.84770631972717,324.30655763191555,182.77085531463172,321.0026393422181,182.9687204884091,323.1855960723184,60813900,15222100
2023-08-31,185.86749267578125,322.2908020019531,187.10416895130786,325.3882331373902,185.48165028166278,321.32714408962795,185.8378136528603,323.7067756652974,60794500,26411000
2023-09-01,187.4405517578125,323.1758117675781,187.89564016216337,326.4502324505812,186.27312153245367,321.3271776248165,187.47023078000296,325.7815864865364,45766500,14942000
2023-09-05,187.67799377441406,327.9841613769531,187.9550080601447,329.2624867583471,185.6102746073009,323.17577461933763,186.27313129788112,323.5100975629304,45280000,18553900
2023-09-06,180.9603729248047,327.3253479003906,186.8370611072444,328.87896976670504,179.53571941437733,324.67038989138393,186.3918455631262,327.8170045681073,81755800,17535800
2023-09-07,175.66738891601562,324.4049072265625,176.31046963604499,327.52199370609907,171.69023379276553,323.539586687025,173.312752460059,325.76188443553343,112488800,18381000
2023-09-08,176.28076171875,328.692138671875,178.31881673909905,330.55061528459504,175.89491935539235,323.96240391702685,176.44896296342043,324.5818961212668,65551300,19530100
2023-09-11,177.44818115234375,332.3009338378906,178.37816399656032,332.7729350743732,175.44970834431305,329.83280759348713,178.1506198206809,331.6126024523964,58953100,16583300
2023-09-12,174.4208221435547,326.2338562011719,178.2100000030001,331.1701083762214,172.95660168355545,325.94871693840975,177.57682236385347,330.21629323552526,90370200,17565500
2023-09-13,172.35311889648438,330.4523010253906,175.41017925863045,331.2291270189504,172.1255595752841,325.64391407139624,174.6285913393108,325.7815623439832,84267900,16544400
2023-09-14,173.86679077148438,333.04827880859375,174.22295413122683,335.1722094614784,171.72981061302968,330.95381635064444,172.14533201670497,333.4907518578009,60895800,20267000
2023-09-15,173.14454650878906,324.70977783203125,174.61866989320765,331.76996140047095,171.96724351151664,324.14928194769504,174.59887884816905,331.2979901364791,109259500,37679800
2023-09-18,176.07302856445312,323.569091796875,177.46800307348116,324.8867280980945,174.2922116482627,320.9141337218996,174.59890495957814,322.33010736077415,67257600,16834200
2023-09-19,177.16131591796875,323.1659240722656,177.71534451200176,323.89359635152607,175.24199179139225,319.095022437881,175.62783421196144,320.7273261877417,51826900,16505900
2023-09-20,173.61947631835938,315.41741943359375,177.78459392537832,324.09025057389067,173.53042414564908,315.1617783626277,177.34928142287384,324.01159870782635,58436200,21436500
2023-09-21,172.07608032226562,314.1981506347656,174.42082885900223,319.92104220969213,172.006834299268,309.74374183349397,172.68948203416045,313.9326668019127,63149100,35560400
2023-09-22,172.9269256591797,311.72021484375,175.19252525078977,316.0861290808594,172.19482290064929,310.87454964946875,172.80820955696336,315.9582935275562,56725400,21447900
2023-09-25,174.20318603515625,312.2413330078125,175.0836990271703,312.36916854605823,172.2937498255981,309.7437086689083,172.34321990077478,311.3071733116646,46172700,17836000
2023-09-26,170.12709045410156,306.93145751953125,173.3325457352886,310.60904001416407,169.83028512536117,304.8468079151213,172.95660640862047,309.87155496791354,64588900,26297600
2023-09-27,168.61338806152344,307.57061767578125,171.19556880826096,309.0554005566663,167.24810767663843,304.522340026209,170.78004737841366,307.08877368705123,66921800,19410100
2023-09-28,168.87062072753906,308.4064025878906,170.19633406818943,310.21569548688444,165.83333655703308,304.28631739647443,167.53500431517824,305.80059829589936,56294400,19683600
2023-09-29,169.3850860595703,310.48126220703125,171.2252609973693,314.1391899169777,168.5243490895999,309.72412155509016,170.18644988639232,312.44788936273693,51861100,24147300
2023-10-02,171.89801025390625,316.4302673339844,172.44215085955082,316.518791954941,169.10806120104496,309.9207368674109,169.39497856408786,311.0023877021163,52164500,20570000
2023-10-03,170.56236267089844,308.1606140136719,171.77926282963776,316.02712155021527,168.99921735596456,306.0169679036218,170.4238555507343,315.47643841498,49594600,21033500
2023-10-04,171.8089599609375,313.6376647949219,172.3531005247124,314.69966017701324,169.14763028223018,308.76043824911994,169.26634637027362,308.7899364537143,53020300,20720100
2023-10-05,173.045654296875,314.03094482421875,173.5798918450903,314.6406243233155,170.83941278902026,309.64537557701226,171.93758200671277,313.76546101615116,48527900,16965600
2023-10-06,175.59812927246094,321.7991638183594,176.09279974358,323.6969515428258,171.33405713065292,311.022026982247,171.947458780219,311.26785534059786,57266700,25673600
